2020-07-01 15:00:00.010,11558,11559,11559,118
2020-07-01 15:00:00.012,11558,11559,11558,1
2020-07-01 15:00:00.012,11558,11559,11559,1
2020-07-01 15:00:00.012,11558,11559,11559,6
2020-07-01 15:00:00.229,11558,11560,11560,1
2020-07-01 15:00:00.240,11558,11560,11560,1
2020-07-01 15:00:00.260,11558,11560,11560,2
2020-07-01 15:00:00.267,11558,11560,11560,1
2020-07-01 15:00:00.317,11558,11560,11560,1
2020-07-01 15:00:00.355,11558,11560,11560,4
2020-07-01 15:00:00.363,11558,11560,11561,1
2020-07-01 15:00:00.372,11558,11560,11561,1
2020-07-01 15:00:00.377,11558,11560,11561,1
2020-07-01 15:00:00.432,11560,11561,11561,1
2020-07-01 15:00:00.444,11560,11561,11561,1
2020-07-01 15:00:00.448,11560,11561,11561,1
2020-07-01 15:00:00.448,11560,11561,11562,2
2020-07-01 15:00:00.459,11560,11561,11562,1
2020-07-01 15:00:00.478,11560,11561,11562,14
2020-07-01 15:00:00.478,11560,11561,11563,10
2020-07-01 15:00:00.500,11560,11561,11563,1
2020-07-01 15:00:00.510,11560,11563,11563,2
2020-07-01 15:00:00.539,11560,11563,11563,3
2020-07-01 15:00:00.562,11560,11563,11563,1
2020-07-01 15:00:00.564,11560,11563,11560,2
2020-07-01 15:00:00.701,11560,11563,11563,1
2020-07-01 15:00:00.704,11560,11563,11563,1
2020-07-01 15:00:00.710,11560,11563,11560,1
2020-07-01 15:00:00.733,11560,11563,11560,1
2020-07-01 15:00:00.736,11560,11563,11559,2
2020-07-01 15:00:00.750,11560,11563,11563,4
2020-07-01 15:00:00.750,11560,11563,11564,13
2020-07-01 15:00:00.750,11560,11563,11565,15
2020-07-01 15:00:00.750,11560,11563,11566,3
2020-07-01 15:00:00.793,11559,11566,11566,1
2020-07-01 15:00:00.804,11559,11566,11566,12
2020-07-01 15:00:00.804,11559,11566,11567,5
2020-07-01 15:00:00.804,11559,11566,11568,13
2020-07-01 15:00:00.828,11559,11566,11568,3
2020-07-01 15:00:00.834,11559,11566,11568,2
2020-07-01 15:00:00.841,11559,11566,11568,1
2020-07-01 15:00:00.913,11560,11568,11560,1
2020-07-01 15:00:00.926,11560,11568,11567,1
2020-07-01 15:00:00.926,11560,11568,11568,5
2020-07-01 15:00:00.926,11560,11568,11569,16
2020-07-01 15:00:00.926,11560,11568,11570,8
2020-07-01 15:00:00.944,11560,11568,11569,1
2020-07-01 15:00:00.978,11560,11568,11570,8
2020-07-01 15:00:00.989,11560,11568,11559,1
2020-07-01 15:00:01.024,11559,11569,11565,1
2020-07-01 15:00:01.043,11559,11569,11565,1
2020-07-01 15:00:01.074,11559,11569,11565,1
2020-07-01 15:00:01.154,11565,11569,11565,12
2020-07-01 15:00:01.229,11565,11569,11565,1
2020-07-01 15:00:01.280,11565,11567,11565,1
2020-07-01 15:00:01.307,11565,11567,11567,4
2020-07-01 15:00:01.320,11565,11567,11567,2
2020-07-01 15:00:01.350,11565,11567,11566,1
2020-07-01 15:00:01.355,11565,11567,11565,2
2020-07-01 15:00:01.378,11565,11567,11565,1
2020-07-01 15:00:01.388,11565,11566,11565,1
2020-07-01 15:00:01.406,11565,11566,11566,4
2020-07-01 15:00:01.406,11565,11566,11567,2
2020-07-01 15:00:01.406,11565,11566,11568,1
2020-07-01 15:00:01.406,11565,11566,11569,1
2020-07-01 15:00:01.442,11565,11566,11567,1
2020-07-01 15:00:01.485,11565,11566,11568,2
2020-07-01 15:00:01.485,11565,11566,11568,1
2020-07-01 15:00:01.500,11565,11566,11568,1
2020-07-01 15:00:01.603,11566,11569,11566,1
2020-07-01 15:00:01.617,11566,11569,11569,2
2020-07-01 15:00:01.675,11567,11569,11567,1
2020-07-01 15:00:01.689,11567,11569,11566,2
2020-07-01 15:00:01.715,11567,11569,11566,1
2020-07-01 15:00:01.715,11567,11569,11565,5
2020-07-01 15:00:01.810,11565,11567,11565,4
2020-07-01 15:00:01.852,11565,11567,11565,6
2020-07-01 15:00:01.852,11565,11567,11566,2
2020-07-01 15:00:01.853,11565,11567,11564,1
2020-07-01 15:00:01.892,11563,11566,11563,1
2020-07-01 15:00:01.926,11563,11566,11562,1
2020-07-01 15:00:01.959,11563,11566,11562,1
2020-07-01 15:00:02.144,11562,11565,11565,1
2020-07-01 15:00:02.237,11562,11565,11563,3
2020-07-01 15:00:02.507,11563,11564,11564,2
2020-07-01 15:00:02.518,11563,11564,11563,4
2020-07-01 15:00:02.632,11563,11564,11564,1
2020-07-01 15:00:02.675,11563,11564,11565,6
2020-07-01 15:00:02.675,11563,11564,11566,5
2020-07-01 15:00:02.675,11563,11564,11567,9
2020-07-01 15:00:02.675,11563,11564,11568,5
2020-07-01 15:00:02.675,11563,11564,11569,10
2020-07-01 15:00:02.682,11563,11564,11565,1
2020-07-01 15:00:02.682,11563,11564,11564,1
2020-07-01 15:00:02.742,11563,11564,11565,5
2020-07-01 15:00:02.742,11563,11564,11566,18
2020-07-01 15:00:02.742,11563,11564,11567,7
2020-07-01 15:00:02.743,11563,11564,11566,1
2020-07-01 15:00:02.757,11566,11567,11567,11
2020-07-01 15:00:02.757,11566,11567,11568,6
2020-07-01 15:00:02.757,11566,11567,11569,8
2020-07-01 15:00:02.757,11566,11567,11570,5
2020-07-01 15:00:02.799,11566,11567,11569,1
2020-07-01 15:00:02.882,11567,11569,11569,5
2020-07-01 15:00:02.939,11567,11569,11570,8
2020-07-01 15:00:03.248,11568,11571,11568,4
2020-07-01 15:00:03.298,11569,11571,11569,1
2020-07-01 15:00:03.782,11567,11569,11569,2
2020-07-01 15:00:03.840,11567,11569,11567,2
2020-07-01 15:00:03.954,11567,11569,11567,2
2020-07-01 15:00:04.096,11567,11569,11569,1
2020-07-01 15:00:04.198,11567,11569,11567,2
2020-07-01 15:00:04.250,11567,11569,11568,1
2020-07-01 15:00:04.250,11567,11569,11568,2
2020-07-01 15:00:04.257,11567,11569,11569,3
2020-07-01 15:00:04.382,11568,11570,11570,6
2020-07-01 15:00:04.504,11568,11570,11571,16
2020-07-01 15:00:04.504,11568,11570,11572,9
2020-07-01 15:00:04.504,11568,11570,11573,8
2020-07-01 15:00:04.504,11568,11570,11574,2
2020-07-01 15:00:04.507,11570,11572,11572,3
