17571,17571,17571,176,0,0.0
17572,17572,17572,22,22,22.0
17571,17571,17571,6,-6,-6.0
17571,17571,17571,14,0,0.0
17571,17571,17571,4,0,0.0
17572,17572,17572,4,4,4.0
17573,17573,17573,2,2,2.0
17573,17573,17573,2,0,0.0
17573,17573,17573,2,0,0.0
17573,17573,17573,4,0,0.0
17573,17573,17573,2,0,0.0
17573,17573,17573,4,0,0.0
17572,17572,17572,2,-2,-2.0
17572,17572,17572,2,0,0.0
17573,17573,17573,2,2,2.0
17573,17573,17573,4,0,0.0
17573,17573,17573,2,0,0.0
17574,17574,17574,2,2,2.0
17574,17574,17574,6,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17575,17575,17575,6,6,6.0
17575,17575,17575,6,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,6,0,0.0
17570,17570,17570,2,-2,-2.0
17574,17574,17574,2,2,2.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17575,17575,17575,2,2,2.0
17575,17575,17575,2,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,4,0,0.0
17576,17576,17576,2,2,2.0
17576,17576,17576,2,0,0.0
17577,17577,17577,2,2,2.0
17577,17577,17577,2,0,0.0
17577,17577,17577,2,0,0.0
17577,17577,17577,2,0,0.0
17578,17578,17578,2,2,2.0
17575,17575,17575,2,-2,-2.0
17577,17577,17577,2,2,2.0
17577,17577,17577,2,0,0.0
17576,17576,17576,2,-2,-2.0
17576,17576,17576,2,0,0.0
17575,17575,17575,2,-2,-2.0
17575,17575,17575,2,0,0.0
17577,17577,17577,2,2,2.0
17577,17577,17577,2,0,0.0
17575,17575,17575,2,-2,-2.0
17577,17577,17577,4,4,4.0
17575,17575,17575,2,-2,-2.0
17577,17577,17577,2,2,2.0
17576,17576,17576,2,-2,-2.0
17576,17576,17576,2,0,0.0
17576,17576,17576,16,0,0.0
17576,17576,17576,4,0,0.0
17575,17575,17575,4,-4,-4.0
17576,17576,17576,2,2,2.0
17576,17576,17576,4,0,0.0
17574,17574,17574,2,-2,-2.0
17577,17577,17577,2,2,2.0
17576,17576,17576,2,-2,-2.0
17577,17577,17577,2,2,2.0
17574,17574,17574,2,-2,-2.0
17576,17576,17576,2,2,2.0
17574,17574,17574,2,-2,-2.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,4,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17573,17573,17573,2,-2,-2.0
17574,17574,17574,6,6,6.0
17574,17574,17574,10,0,0.0
17575,17575,17575,4,4,4.0
17576,17576,17576,2,2,2.0
17576,17576,17576,8,0,0.0
17575,17575,17575,2,-2,-2.0
17575,17575,17575,2,0,0.0
17574,17574,17574,2,-2,-2.0
17575,17575,17575,20,20,20.0
17575,17575,17575,2,0,0.0
17574,17574,17574,2,-2,-2.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17574,17574,17574,2,0,0.0
17575,17575,17575,4,4,4.0
17576,17576,17576,2,2,2.0
17575,17575,17575,2,-2,-2.0
17575,17575,17575,2,0,0.0
17575,17575,17575,2,0,0.0
17575,17575,17575,4,0,0.0
17574,17574,17574,2,-2,-2.0
17575,17575,17575,2,2,2.0
17575,17575,17575,2,0,0.0
17576,17576,17576,2,2,2.0
17575,17575,17575,2,-2,-2.0
17575,17575,17575,2,0,0.0
17575,17575,17575,4,0,0.0
17574,17574,17574,2,-2,-2.0
17576,17576,17576,2,2,2.0
17576,17576,17576,4,0,0.0
17576,17576,17576,4,0,0.0
17576,17576,17576,16,0,0.0
17577,17577,17577,2,2,2.0
17577,17577,17577,2,0,0.0
17577,17577,17577,6,0,0.0
17576,17576,17576,2,-2,-2.0
17577,17577,17577,4,4,4.0
17577,17577,17577,4,0,0.0
17577,17577,17577,2,0,0.0
17576,17576,17576,2,-2,-2.0
17576,17576,17576,2,0,0.0
17576,17576,17576,4,0,0.0
17576,17576,17576,2,0,0.0
17576,17576,17576,2,0,0.0
17576,17576,17576,24,0,0.0
17578,17578,17578,20,20,20.0
17577,17577,17577,4,-4,-4.0
17578,17578,17578,6,6,6.0
17579,17579,17579,34,34,34.0
17579,17579,17579,2,0,0.0
17579,17579,17579,6,0,0.0
17579,17579,17579,2,0,0.0
17580,17580,17580,42,42,42.0
17580,17580,17580,4,0,0.0
17581,17581,17581,4,4,4.0
17581,17581,17581,8,0,0.0
17581,17581,17581,2,0,0.0
17580,17580,17580,2,-2,-2.0
17581,17581,17581,2,2,2.0
17581,17581,17581,2,0,0.0
17580,17580,17580,2,-2,-2.0
17581,17581,17581,2,2,2.0
17581,17581,17581,2,0,0.0
17581,17581,17581,4,0,0.0
17580,17580,17580,2,-2,-2.0
17582,17582,17582,12,12,12.0
17583,17583,17583,8,8,8.0
17584,17584,17584,4,4,4.0
17584,17584,17584,2,0,0.0
17584,17584,17584,8,0,0.0
17584,17584,17584,16,0,0.0
17585,17585,17585,4,4,4.0
17585,17585,17585,2,0,0.0
17585,17585,17585,12,0,0.0
17585,17585,17585,6,0,0.0
17585,17585,17585,2,0,0.0
17585,17585,17585,4,0,0.0
17586,17586,17586,4,4,4.0
17585,17585,17585,6,-6,-6.0
17586,17586,17586,2,2,2.0
17586,17586,17586,2,0,0.0
17586,17586,17586,4,0,0.0
17586,17586,17586,2,0,0.0
17586,17586,17586,4,0,0.0
17586,17586,17586,4,0,0.0
17587,17587,17587,2,2,2.0
17586,17586,17586,2,-2,-2.0
17587,17587,17587,4,4,4.0
17587,17587,17587,12,0,0.0
17587,17587,17587,4,0,0.0
17587,17587,17587,4,0,0.0
17586,17586,17586,8,-8,-8.0
17587,17587,17587,4,4,4.0
17586,17586,17586,4,-4,-4.0
17585,17585,17585,2,-2,-2.0
17586,17586,17586,2,2,2.0
17586,17586,17586,2,0,0.0
17586,17586,17586,2,0,0.0
17586,17586,17586,2,0,0.0
17586,17586,17586,2,0,0.0
17586,17586,17586,2,0,0.0
17586,17586,17586,8,0,0.0
17587,17587,17587,2,2,2.0
17587,17587,17587,2,0,0.0
17587,17587,17587,2,0,0.0
17587,17587,17587,2,0,0.0
17587,17587,17587,2,0,0.0
17588,17588,17588,10,10,10.0
17588,17588,17588,10,0,0.0
17588,17588,17588,2,0,0.0
17588,17588,17588,4,0,0.0
17588,17588,17588,10,0,0.0
17587,17587,17587,2,-2,-2.0
17588,17588,17588,2,2,2.0
17588,17588,17588,2,0,0.0
17588,17588,17588,14,0,0.0
17588,17588,17588,8,0,0.0
17588,17588,17588,2,0,0.0
17588,17588,17588,2,0,0.0
