2020-07-28 15:00:00.086,12456,12458,12458,58,58
2020-07-28 15:00:00.088,12458,12460,12458,3,-3
2020-07-28 15:00:00.123,12456,12460,12456,1,-1
2020-07-28 15:00:00.333,12456,12459,12457,1,1
2020-07-28 15:00:00.335,12456,12459,12457,1,-1
2020-07-28 15:00:00.349,12456,12459,12456,1,-1
2020-07-28 15:00:00.349,12456,12459,12456,2,-2
2020-07-28 15:00:00.349,12456,12459,12456,1,-1
2020-07-28 15:00:00.504,12455,12457,12457,1,1
2020-07-28 15:00:00.504,12455,12457,12458,1,1
2020-07-28 15:00:00.516,12455,12457,12456,1,-1
2020-07-28 15:00:00.711,12455,12459,12455,1,-1
2020-07-28 15:00:00.749,12455,12459,12455,1,-1
2020-07-28 15:00:00.756,12455,12459,12455,1,-1
2020-07-28 15:00:00.760,12455,12459,12455,1,-1
2020-07-28 15:00:00.869,12455,12459,12459,1,1
2020-07-28 15:00:00.885,12456,12460,12456,1,-1
2020-07-28 15:00:00.885,12456,12460,12455,2,-2
2020-07-28 15:00:01.261,12455,12457,12457,1,1
2020-07-28 15:00:01.261,12455,12457,12457,9,9
2020-07-28 15:00:01.395,12455,12457,12455,2,-2
2020-07-28 15:00:01.395,12455,12457,12454,2,-2
2020-07-28 15:00:01.563,12454,12456,12454,2,-2
2020-07-28 15:00:01.563,12454,12456,12454,5,-5
2020-07-28 15:00:01.564,12454,12456,12453,2,-2
2020-07-28 15:00:01.642,12452,12454,12452,4,-4
2020-07-28 15:00:01.643,12452,12454,12452,5,-5
2020-07-28 15:00:01.643,12452,12454,12452,11,-11
2020-07-28 15:00:01.643,12452,12454,12452,1,-1
2020-07-28 15:00:01.833,12452,12453,12452,1,-1
2020-07-28 15:00:01.922,12451,12452,12452,2,2
2020-07-28 15:00:01.942,12451,12452,12453,2,2
2020-07-28 15:00:01.946,12451,12452,12453,2,2
2020-07-28 15:00:02.055,12452,12454,12454,1,1
2020-07-28 15:00:02.126,12453,12455,12453,1,-1
2020-07-28 15:00:02.126,12453,12455,12452,1,-1
2020-07-28 15:00:03.202,12453,12454,12453,1,1
2020-07-28 15:00:03.202,12453,12454,12452,2,-2
2020-07-28 15:00:03.202,12453,12454,12451,1,-1
2020-07-28 15:00:03.344,12451,12454,12451,1,-1
2020-07-28 15:00:03.861,12451,12454,12454,4,4
2020-07-28 15:00:03.861,12451,12454,12455,4,4
2020-07-28 15:00:03.865,12451,12454,12455,1,1
2020-07-28 15:00:03.905,12454,12456,12456,1,1
2020-07-28 15:00:03.906,12454,12456,12456,2,2
2020-07-28 15:00:04.089,12455,12456,12455,1,-1
2020-07-28 15:00:04.601,12455,12456,12456,6,6
2020-07-28 15:00:04.602,12455,12456,12457,2,2
2020-07-28 15:00:04.603,12455,12456,12458,9,9
2020-07-28 15:00:04.604,12455,12456,12459,2,2
2020-07-28 15:00:05.248,12457,12459,12459,1,1
2020-07-28 15:00:05.249,12457,12459,12459,6,6
2020-07-28 15:00:05.249,12458,12460,12460,14,14
2020-07-28 15:00:05.250,12458,12460,12461,8,8
2020-07-28 15:00:05.251,12458,12460,12462,13,13
2020-07-28 15:00:05.252,12458,12460,12461,4,4
2020-07-28 15:00:05.368,12458,12460,12461,1,1
2020-07-28 15:00:05.369,12458,12460,12463,1,1
2020-07-28 15:00:06.120,12461,12463,12463,1,1
2020-07-28 15:00:06.294,12461,12463,12461,1,-1
2020-07-28 15:00:06.322,12461,12463,12460,1,-1
2020-07-28 15:00:06.693,12460,12462,12460,1,-1
2020-07-28 15:00:06.908,12459,12461,12461,2,2
2020-07-28 15:00:07.226,12459,12461,12459,1,-1
2020-07-28 15:00:08.695,12460,12461,12460,6,6
2020-07-28 15:00:08.925,12459,12460,12460,1,1
2020-07-28 15:00:09.398,12459,12461,12459,1,-1
2020-07-28 15:00:09.592,12459,12461,12459,2,-2
2020-07-28 15:00:09.636,12458,12459,12458,1,-1
2020-07-28 15:00:09.692,12458,12459,12457,2,-2
2020-07-28 15:00:10.307,12456,12457,12458,3,3
2020-07-28 15:00:10.307,12456,12457,12459,2,2
2020-07-28 15:00:10.438,12457,12459,12457,1,-1
2020-07-28 15:00:10.550,12457,12459,12458,5,5
2020-07-28 15:00:10.766,12457,12459,12459,2,2
2020-07-28 15:00:10.766,12457,12459,12460,3,3
2020-07-28 15:00:10.787,12457,12459,12458,1,-1
2020-07-28 15:00:10.956,12458,12460,12460,1,1
