17871,17871,17871,76,0,0.0
17871,17871,17871,2,0,0.0
17871,17871,17871,10,0,0.0
17871,17871,17871,28,0,0.0
17872,17872,17872,2,2,2.0
17872,17872,17872,2,0,0.0
17872,17872,17872,2,0,0.0
17872,17872,17872,10,0,0.0
17873,17873,17873,6,6,6.0
17874,17874,17874,8,8,8.0
17874,17874,17874,4,0,0.0
17874,17874,17874,2,0,0.0
17875,17875,17875,2,2,2.0
17875,17875,17875,2,0,0.0
17875,17875,17875,2,0,0.0
17875,17875,17875,2,0,0.0
17874,17874,17874,2,-2,-2.0
17874,17874,17874,2,0,0.0
17874,17874,17874,2,0,0.0
17872,17872,17872,2,-2,-2.0
17873,17873,17873,4,4,4.0
17873,17873,17873,2,0,0.0
17873,17873,17873,16,0,0.0
17874,17874,17874,2,2,2.0
17873,17873,17873,2,-2,-2.0
17873,17873,17873,2,0,0.0
17874,17874,17874,4,4,4.0
17874,17874,17874,4,0,0.0
17874,17874,17874,4,0,0.0
17875,17875,17875,2,2,2.0
17875,17875,17875,12,0,0.0
17875,17875,17875,6,0,0.0
17875,17875,17875,6,0,0.0
17875,17875,17875,2,0,0.0
17875,17875,17875,2,0,0.0
17874,17874,17874,2,-2,-2.0
17874,17874,17874,2,0,0.0
17874,17874,17874,2,0,0.0
17874,17874,17874,2,0,0.0
17873,17873,17873,2,-2,-2.0
17874,17874,17874,2,2,2.0
17873,17873,17873,2,-2,-2.0
17874,17874,17874,2,2,2.0
17874,17874,17874,6,0,0.0
17874,17874,17874,2,0,0.0
17874,17874,17874,8,0,0.0
17873,17873,17873,2,-2,-2.0
17873,17873,17873,2,0,0.0
17872,17872,17872,2,-2,-2.0
17872,17872,17872,4,0,0.0
17872,17872,17872,2,0,0.0
17872,17872,17872,2,0,0.0
17872,17872,17872,4,0,0.0
17872,17872,17872,2,0,0.0
17873,17873,17873,2,2,2.0
17872,17872,17872,2,-2,-2.0
17872,17872,17872,2,0,0.0
17873,17873,17873,2,2,2.0
17874,17874,17874,2,2,2.0
17874,17874,17874,2,0,0.0
17874,17874,17874,4,0,0.0
17874,17874,17874,8,0,0.0
17874,17874,17874,2,0,0.0
17874,17874,17874,4,0,0.0
17874,17874,17874,2,0,0.0
17874,17874,17874,4,0,0.0
17874,17874,17874,2,0,0.0
17874,17874,17874,2,0,0.0
17873,17873,17873,2,-2,-2.0
17873,17873,17873,2,0,0.0
17872,17872,17872,2,-2,-2.0
17872,17872,17872,2,0,0.0
17872,17872,17872,2,0,0.0
17872,17872,17872,2,0,0.0
17873,17873,17873,2,2,2.0
17872,17872,17872,2,-2,-2.0
17872,17872,17872,4,0,0.0
17873,17873,17873,4,4,4.0
17872,17872,17872,2,-2,-2.0
17872,17872,17872,2,0,0.0
17872,17872,17872,2,0,0.0
17872,17872,17872,2,0,0.0
17873,17873,17873,2,2,2.0
17873,17873,17873,2,0,0.0
