2020-08-17 15:00:00.066,12980,12981,12980,143
2020-08-17 15:00:00.068,12980,12981,12980,6
2020-08-17 15:00:00.125,12980,12981,12980,10
2020-08-17 15:00:00.125,12980,12981,12980,24
2020-08-17 15:00:00.146,12980,12981,12981,1
2020-08-17 15:00:00.207,12979,12980,12980,1
2020-08-17 15:00:00.217,12979,12980,12980,1
2020-08-17 15:00:00.237,12979,12980,12980,1
2020-08-17 15:00:00.266,12979,12980,12980,1
2020-08-17 15:00:00.277,12979,12980,12980,1
2020-08-17 15:00:00.289,12979,12980,12980,1
2020-08-17 15:00:00.325,12979,12980,12979,1
2020-08-17 15:00:00.328,12979,12980,12980,1
2020-08-17 15:00:00.329,12979,12980,12980,1
2020-08-17 15:00:00.346,12979,12980,12979,1
2020-08-17 15:00:00.352,12979,12980,12979,1
2020-08-17 15:00:00.374,12979,12980,12979,2
2020-08-17 15:00:00.381,12979,12980,12980,1
2020-08-17 15:00:00.388,12979,12980,12980,1
2020-08-17 15:00:00.399,12979,12980,12980,2
2020-08-17 15:00:00.407,12979,12980,12980,2
2020-08-17 15:00:00.463,12979,12980,12979,1
2020-08-17 15:00:00.510,12979,12980,12979,1
2020-08-17 15:00:00.536,12979,12980,12980,2
2020-08-17 15:00:00.545,12979,12980,12980,1
2020-08-17 15:00:00.577,12979,12980,12979,2
2020-08-17 15:00:00.582,12979,12980,12980,1
2020-08-17 15:00:00.583,12979,12980,12980,1
2020-08-17 15:00:00.584,12979,12980,12980,1
2020-08-17 15:00:00.584,12979,12980,12980,1
2020-08-17 15:00:00.585,12979,12980,12980,1
2020-08-17 15:00:00.598,12979,12980,12979,10
2020-08-17 15:00:00.616,12979,12980,12979,8
2020-08-17 15:00:00.642,12979,12980,12980,2
2020-08-17 15:00:00.661,12979,12980,12980,1
2020-08-17 15:00:00.676,12979,12980,12980,2
2020-08-17 15:00:00.727,12979,12980,12980,1
2020-08-17 15:00:00.751,12979,12980,12980,1
2020-08-17 15:00:00.813,12979,12980,12981,1
2020-08-17 15:00:00.820,12979,12980,12981,2
2020-08-17 15:00:00.887,12979,12981,12979,2
2020-08-17 15:00:00.948,12979,12981,12979,1
2020-08-17 15:00:00.962,12979,12980,12979,1
2020-08-17 15:00:01.024,12979,12980,12980,2
2020-08-17 15:00:01.152,12978,12980,12979,1
2020-08-17 15:00:01.158,12978,12980,12981,1
2020-08-17 15:00:01.230,12979,12981,12980,1
2020-08-17 15:00:01.236,12979,12981,12980,1
2020-08-17 15:00:01.242,12979,12981,12978,1
2020-08-17 15:00:01.301,12979,12981,12980,1
2020-08-17 15:00:01.433,12978,12980,12980,1
2020-08-17 15:00:01.454,12978,12980,12978,12
2020-08-17 15:00:01.480,12978,12980,12977,1
2020-08-17 15:00:01.500,12978,12980,12977,2
2020-08-17 15:00:01.501,12978,12980,12976,2
2020-08-17 15:00:01.501,12978,12980,12976,1
2020-08-17 15:00:01.501,12978,12980,12976,1
2020-08-17 15:00:01.567,12978,12980,12975,1
2020-08-17 15:00:01.684,12975,12978,12978,4
2020-08-17 15:00:01.685,12975,12978,12977,1
2020-08-17 15:00:01.695,12975,12978,12978,1
2020-08-17 15:00:01.723,12975,12978,12978,1
2020-08-17 15:00:01.755,12975,12978,12978,1
2020-08-17 15:00:01.776,12975,12978,12975,1
2020-08-17 15:00:01.800,12975,12978,12977,1
2020-08-17 15:00:01.832,12975,12978,12978,1
2020-08-17 15:00:01.899,12975,12978,12976,1
2020-08-17 15:00:01.967,12975,12977,12977,4
2020-08-17 15:00:02.101,12976,12977,12977,1
2020-08-17 15:00:02.106,12976,12977,12976,5
2020-08-17 15:00:02.106,12976,12977,12975,4
2020-08-17 15:00:02.132,12976,12977,12975,1
2020-08-17 15:00:02.200,12976,12977,12975,1
2020-08-17 15:00:02.231,12974,12976,12976,1
2020-08-17 15:00:02.263,12974,12976,12974,1
2020-08-17 15:00:02.479,12974,12976,12976,5
2020-08-17 15:00:02.484,12974,12976,12977,1
2020-08-17 15:00:02.493,12974,12976,12976,5
2020-08-17 15:00:02.497,12974,12976,12976,1
2020-08-17 15:00:02.500,12974,12976,12977,1
2020-08-17 15:00:02.585,12975,12977,12977,1
2020-08-17 15:00:02.612,12975,12977,12976,4
2020-08-17 15:00:02.612,12975,12977,12975,6
2020-08-17 15:00:02.614,12975,12977,12975,4
2020-08-17 15:00:02.633,12975,12977,12976,1
2020-08-17 15:00:03.155,12974,12975,12975,1
2020-08-17 15:00:03.255,12974,12975,12974,2
2020-08-17 15:00:03.258,12974,12975,12973,1
2020-08-17 15:00:03.413,12972,12974,12974,1
2020-08-17 15:00:03.714,12972,12973,12973,1
2020-08-17 15:00:03.714,12972,12973,12973,1
2020-08-17 15:00:03.715,12972,12973,12973,3
2020-08-17 15:00:03.735,12972,12973,12973,6
2020-08-17 15:00:03.736,12972,12973,12973,4
2020-08-17 15:00:03.746,12972,12973,12972,1
2020-08-17 15:00:03.816,12972,12973,12975,1
2020-08-17 15:00:03.816,12972,12973,12975,1
2020-08-17 15:00:03.833,12974,12975,12974,1
2020-08-17 15:00:03.888,12974,12975,12974,4
2020-08-17 15:00:03.951,12974,12975,12973,1
2020-08-17 15:00:04.033,12972,12974,12974,1
2020-08-17 15:00:04.269,12972,12974,12974,1
2020-08-17 15:00:04.557,12972,12974,12974,12
2020-08-17 15:00:04.558,12972,12974,12975,1
2020-08-17 15:00:04.558,12972,12974,12975,1
2020-08-17 15:00:04.711,12975,12976,12976,1
2020-08-17 15:00:04.754,12975,12976,12976,1
2020-08-17 15:00:04.836,12975,12977,12975,1
2020-08-17 15:00:04.989,12974,12976,12976,3
2020-08-17 15:00:05.242,12974,12977,12974,1
2020-08-17 15:00:05.323,12974,12977,12977,1
2020-08-17 15:00:05.373,12974,12977,12974,1
2020-08-17 15:00:05.426,12974,12977,12974,1
2020-08-17 15:00:05.503,12974,12977,12974,1
2020-08-17 15:00:05.717,12974,12976,12974,1
2020-08-17 15:00:05.793,12974,12976,12976,1
2020-08-17 15:00:05.898,12974,12976,12974,1
2020-08-17 15:00:05.965,12974,12976,12976,1
2020-08-17 15:00:06.080,12974,12976,12974,1
2020-08-17 15:00:06.231,12974,12976,12976,1
2020-08-17 15:00:06.270,12974,12976,12974,1
2020-08-17 15:00:06.492,12974,12976,12976,1
2020-08-17 15:00:06.845,12975,12976,12975,8
