2021-06-15 15:00:00.075,17406,17408,17408,87
2021-06-15 15:00:00.110,17407,17408,17408,1
2021-06-15 15:00:00.198,17407,17408,17407,1
2021-06-15 15:00:00.256,17407,17408,17408,1
2021-06-15 15:00:00.273,17407,17408,17408,2
2021-06-15 15:00:00.293,17407,17408,17408,1
2021-06-15 15:00:00.370,17407,17408,17407,2
2021-06-15 15:00:00.370,17407,17408,17406,1
2021-06-15 15:00:00.404,17405,17408,17408,1
2021-06-15 15:00:00.536,17406,17408,17408,1
2021-06-15 15:00:00.539,17406,17408,17408,1
2021-06-15 15:00:00.558,17406,17408,17406,2
2021-06-15 15:00:00.567,17406,17408,17408,1
2021-06-15 15:00:00.579,17406,17408,17406,1
2021-06-15 15:00:00.633,17406,17408,17408,1
2021-06-15 15:00:00.634,17406,17408,17408,1
2021-06-15 15:00:00.645,17406,17408,17408,1
2021-06-15 15:00:00.647,17406,17408,17406,1
2021-06-15 15:00:00.647,17406,17408,17405,1
2021-06-15 15:00:00.712,17406,17408,17408,4
2021-06-15 15:00:00.712,17406,17408,17409,2
2021-06-15 15:00:00.757,17406,17408,17408,1
2021-06-15 15:00:00.760,17406,17408,17409,6
2021-06-15 15:00:00.813,17406,17409,17407,1
2021-06-15 15:00:00.813,17406,17409,17406,3
2021-06-15 15:00:00.839,17406,17409,17408,1
2021-06-15 15:00:00.844,17406,17409,17409,3
2021-06-15 15:00:00.844,17406,17409,17410,3
2021-06-15 15:00:00.859,17406,17409,17406,1
2021-06-15 15:00:00.878,17406,17409,17406,1
2021-06-15 15:00:00.889,17406,17409,17405,1
2021-06-15 15:00:00.900,17405,17409,17409,1
2021-06-15 15:00:00.900,17405,17409,17409,2
2021-06-15 15:00:00.907,17405,17409,17410,2
2021-06-15 15:00:00.916,17405,17409,17410,5
2021-06-15 15:00:00.916,17405,17409,17411,5
2021-06-15 15:00:00.916,17405,17409,17412,8
2021-06-15 15:00:00.935,17405,17409,17406,1
2021-06-15 15:00:00.961,17405,17409,17408,1
2021-06-15 15:00:01.099,17405,17412,17412,1
2021-06-15 15:00:01.103,17405,17412,17413,1
2021-06-15 15:00:01.179,17406,17413,17413,3
2021-06-15 15:00:01.205,17406,17413,17409,1
2021-06-15 15:00:01.237,17406,17413,17411,1
2021-06-15 15:00:01.252,17406,17413,17412,1
2021-06-15 15:00:01.254,17406,17413,17412,1
2021-06-15 15:00:01.267,17406,17413,17409,1
2021-06-15 15:00:01.271,17409,17412,17409,1
2021-06-15 15:00:01.443,17409,17412,17411,1
2021-06-15 15:00:01.505,17409,17412,17409,1
2021-06-15 15:00:01.526,17409,17411,17409,1
2021-06-15 15:00:01.689,17408,17411,17411,1
2021-06-15 15:00:01.689,17408,17411,17412,1
2021-06-15 15:00:01.758,17408,17411,17410,1
2021-06-15 15:00:01.765,17408,17411,17408,1
2021-06-15 15:00:01.834,17408,17411,17411,1
2021-06-15 15:00:01.894,17408,17411,17409,1
2021-06-15 15:00:01.976,17408,17411,17411,3
2021-06-15 15:00:01.976,17408,17411,17412,4
2021-06-15 15:00:01.976,17408,17411,17413,7
2021-06-15 15:00:02.062,17410,17413,17410,2
2021-06-15 15:00:02.634,17409,17410,17410,1
2021-06-15 15:00:03.537,17409,17410,17410,1
2021-06-15 15:00:03.612,17409,17410,17410,1
2021-06-15 15:00:03.612,17409,17410,17411,2
2021-06-15 15:00:03.749,17410,17412,17412,1
2021-06-15 15:00:03.754,17410,17412,17412,1
2021-06-15 15:00:04.093,17409,17412,17412,2
2021-06-15 15:00:04.483,17409,17412,17412,1
2021-06-15 15:00:04.538,17409,17412,17412,1
2021-06-15 15:00:06.129,17409,17412,17411,1
2021-06-15 15:00:06.250,17409,17412,17411,2
2021-06-15 15:00:06.324,17409,17411,17408,1
2021-06-15 15:00:06.348,17409,17411,17410,1
2021-06-15 15:00:07.274,17407,17409,17409,1
2021-06-15 15:00:08.463,17406,17408,17408,1
2021-06-15 15:00:08.465,17406,17408,17408,1
2021-06-15 15:00:09.003,17406,17407,17406,1
2021-06-15 15:00:09.018,17406,17407,17407,1
2021-06-15 15:00:10.518,17407,17408,17407,1
2021-06-15 15:00:12.277,17407,17408,17407,1
2021-06-15 15:00:14.075,17406,17408,17408,1
2021-06-15 15:00:15.270,17407,17408,17408,1
2021-06-15 15:00:15.270,17407,17408,17408,2
2021-06-15 15:00:15.342,17407,17408,17407,1
2021-06-15 15:00:16.148,17407,17408,17407,1
2021-06-15 15:00:16.154,17407,17408,17407,1
2021-06-15 15:00:18.524,17407,17408,17407,2
2021-06-15 15:00:18.524,17407,17408,17407,7
2021-06-15 15:00:18.644,17407,17408,17407,1
2021-06-15 15:00:18.791,17406,17407,17407,1
2021-06-15 15:00:18.791,17406,17407,17408,1
2021-06-15 15:00:19.092,17406,17408,17406,1
2021-06-15 15:00:19.499,17406,17407,17406,1
2021-06-15 15:00:20.202,17406,17407,17407,2
2021-06-15 15:00:20.239,17406,17407,17408,3
2021-06-15 15:00:20.239,17406,17407,17409,1
2021-06-15 15:00:20.615,17408,17409,17408,1
2021-06-15 15:00:21.017,17408,17409,17408,1
2021-06-15 15:00:21.017,17408,17409,17407,2
2021-06-15 15:00:21.017,17408,17409,17406,4
2021-06-15 15:00:21.402,17406,17409,17408,1
2021-06-15 15:00:21.402,17406,17409,17408,1
2021-06-15 15:00:21.645,17408,17409,17408,1
2021-06-15 15:00:21.681,17406,17408,17407,1
2021-06-15 15:00:23.542,17407,17408,17407,1
2021-06-15 15:00:23.542,17407,17408,17406,4
2021-06-15 15:00:26.102,17407,17408,17407,1
2021-06-15 15:00:27.070,17407,17408,17407,1
2021-06-15 15:00:27.814,17406,17407,17407,1
2021-06-15 15:00:30.868,17406,17407,17407,2
2021-06-15 15:00:30.868,17406,17407,17407,1
2021-06-15 15:00:31.089,17406,17407,17407,1
2021-06-15 15:00:31.089,17406,17407,17408,3
2021-06-15 15:00:31.604,17406,17408,17407,1
2021-06-15 15:00:33.169,17406,17407,17407,1
2021-06-15 15:00:33.169,17406,17407,17407,1
2021-06-15 15:00:34.618,17406,17407,17406,4
2021-06-15 15:00:35.571,17405,17406,17405,14
2021-06-15 15:00:37.751,17404,17405,17405,1
2021-06-15 15:00:38.032,17404,17405,17405,1
2021-06-15 15:00:38.419,17404,17405,17404,1
2021-06-15 15:00:38.973,17404,17405,17405,1
2021-06-15 15:00:39.250,17404,17405,17404,1
2021-06-15 15:00:39.483,17403,17405,17403,2
2021-06-15 15:00:39.749,17403,17405,17405,1
2021-06-15 15:00:39.830,17403,17406,17403,1
2021-06-15 15:00:39.897,17403,17406,17403,1
2021-06-15 15:00:40.165,17403,17406,17405,1
2021-06-15 15:00:42.262,17403,17405,17404,1
2021-06-15 15:00:42.503,17404,17405,17405,1
2021-06-15 15:00:43.460,17404,17405,17404,2
