2019-12-20 15:00:00.066,11977,11978,11977,34
2019-12-20 15:00:00.246,11977,11978,11977,5
2019-12-20 15:00:00.267,11977,11978,11977,3
2019-12-20 15:00:00.285,11977,11978,11977,1
2019-12-20 15:00:00.343,11977,11978,11977,9
2019-12-20 15:00:00.359,11977,11978,11976,1
2019-12-20 15:00:00.383,11977,11978,11976,1
2019-12-20 15:00:00.435,11976,11977,11976,1
2019-12-20 15:00:00.446,11976,11977,11976,6
2019-12-20 15:00:00.446,11976,11977,11975,4
2019-12-20 15:00:00.452,11976,11977,11975,4
2019-12-20 15:00:00.479,11976,11977,11975,1
2019-12-20 15:00:00.490,11976,11977,11975,1
2019-12-20 15:00:00.578,11974,11977,11974,1
2019-12-20 15:00:00.583,11974,11977,11974,1
2019-12-20 15:00:00.612,11974,11977,11974,1
2019-12-20 15:00:00.634,11974,11977,11974,2
2019-12-20 15:00:00.788,11974,11976,11976,2
2019-12-20 15:00:00.828,11974,11976,11974,1
2019-12-20 15:00:01.283,11973,11975,11975,4
2019-12-20 15:00:01.354,11973,11975,11975,4
2019-12-20 15:00:01.510,11974,11975,11975,1
2019-12-20 15:00:01.546,11974,11975,11974,1
2019-12-20 15:00:01.636,11974,11975,11975,2
2019-12-20 15:00:02.448,11975,11976,11976,5
2019-12-20 15:00:02.540,11975,11976,11977,2
2019-12-20 15:00:06.430,11975,11977,11975,1
2019-12-20 15:00:09.917,11976,11977,11976,1
2019-12-20 15:00:10.033,11976,11977,11976,1
2019-12-20 15:00:10.463,11975,11977,11977,20
2019-12-20 15:00:14.109,11976,11977,11976,2
2019-12-20 15:00:14.585,11976,11977,11977,1
2019-12-20 15:00:14.620,11976,11977,11976,3
2019-12-20 15:00:16.829,11976,11977,11977,2
2019-12-20 15:00:19.814,11976,11977,11976,1
2019-12-20 15:00:20.800,11976,11977,11976,1
2019-12-20 15:00:21.651,11976,11977,11976,1
2019-12-20 15:00:22.461,11976,11977,11976,4
2019-12-20 15:00:22.945,11976,11977,11976,2
2019-12-20 15:00:24.631,11975,11976,11976,1
2019-12-20 15:00:26.298,11975,11977,11975,2
2019-12-20 15:00:29.631,11975,11976,11976,1
2019-12-20 15:00:30.152,11975,11976,11975,7
2019-12-20 15:00:30.386,11975,11976,11975,4
2019-12-20 15:00:30.386,11975,11976,11975,3
2019-12-20 15:00:30.511,11975,11976,11975,2
2019-12-20 15:00:30.511,11975,11976,11975,1
2019-12-20 15:00:30.511,11975,11976,11975,1
2019-12-20 15:00:30.626,11975,11976,11975,2
2019-12-20 15:00:30.731,11974,11975,11974,8
2019-12-20 15:00:30.761,11974,11975,11974,3
2019-12-20 15:00:30.865,11974,11975,11974,1
2019-12-20 15:00:30.865,11974,11975,11975,1
2019-12-20 15:00:31.136,11973,11974,11973,5
2019-12-20 15:00:31.339,11973,11974,11973,2
2019-12-20 15:00:32.115,11972,11974,11974,1
2019-12-20 15:00:35.401,11973,11974,11973,1
2019-12-20 15:00:37.964,11973,11974,11973,4
2019-12-20 15:00:38.041,11973,11974,11973,1
2019-12-20 15:00:38.591,11973,11974,11973,1
2019-12-20 15:00:39.511,11973,11974,11973,4
2019-12-20 15:00:40.281,11972,11973,11973,1
2019-12-20 15:00:41.352,11972,11973,11972,1
2019-12-20 15:00:42.776,11972,11973,11972,16
