成交日期,商品代號,到期月份(週別),成交時間,成交價格,成交數量(B+S),近月價格,遠月價格,開盤集合競價 
20180906,TE     ,201809     ,100458,451.9,2,-,-, 
20180906,TE     ,201809     ,100459,451.9,2,-,-, 
20180906,TE     ,201809     ,100500,451.9,2,-,-, 
20180906,TE     ,201809     ,100500,451.9,2,-,-, 
20180906,TE     ,201809     ,100501,451.95,2,-,-, 
20180906,TE     ,201809     ,100502,451.95,2,-,-, 
20180906,TE     ,201809     ,100502,452,4,-,-, 
20180906,TE     ,201809     ,100502,452,2,-,-, 
20180906,TE     ,201809     ,100502,452,2,-,-, 
20180906,TE     ,201809     ,100502,452,4,-,-, 
20180906,TE     ,201809     ,100502,451.95,2,-,-, 
20180906,TE     ,201809     ,100502,452,4,-,-, 
20180906,TE     ,201809     ,100503,452,4,-,-, 
20180906,TE     ,201809     ,100503,452,2,-,-, 
20180906,TE     ,201809     ,100504,452,2,-,-, 
20180906,TE     ,201809     ,100504,452,4,-,-, 
20180906,TE     ,201809     ,100504,452,2,-,-, 
20180906,TE     ,201809     ,100505,452.05,2,-,-, 
20180906,TE     ,201809     ,100505,452.05,2,-,-, 
20180906,TE     ,201809     ,100505,452,2,-,-, 
20180906,TE     ,201809     ,100517,452,2,-,-, 
20180906,TE     ,201809     ,100517,452,4,-,-, 
20180906,TE     ,201809     ,100517,452,2,-,-, 
20180906,TE     ,201809     ,100517,452,2,-,-, 
20180906,TE     ,201809     ,100536,451.9,2,-,-, 
20180906,TE     ,201809     ,100541,451.8,2,-,-, 
20180906,TE     ,201809     ,100541,451.75,10,-,-, 
20180906,TE     ,201809     ,100541,451.75,4,-,-, 
20180906,TE     ,201809     ,100541,451.75,6,-,-, 
20180906,TE     ,201809     ,100543,451.75,2,-,-, 
20180906,TE     ,201809     ,100548,451.8,6,-,-, 
20180906,TE     ,201809     ,100548,451.8,4,-,-, 
20180906,TE     ,201809     ,100548,451.85,6,-,-, 
20180906,TE     ,201809     ,100549,451.9,2,-,-, 
20180906,TE     ,201809     ,100600,451.8,2,-,-, 
20180906,TE     ,201809     ,100602,451.95,2,-,-, 
20180906,TE     ,201809     ,100603,451.95,2,-,-, 
20180906,TE     ,201809     ,100603,451.95,2,-,-, 
20180906,TE     ,201809     ,100603,451.95,2,-,-, 
20180906,TE     ,201809     ,100604,451.95,2,-,-, 
20180906,TE     ,201809     ,100605,451.9,2,-,-, 
20180906,TE     ,201809     ,100605,451.9,2,-,-, 
20180906,TE     ,201809     ,100606,451.85,2,-,-, 
20180906,TE     ,201809     ,100607,451.8,4,-,-, 
20180906,TE     ,201809     ,100612,451.75,4,-,-, 
20180906,TE     ,201809     ,100629,451.75,2,-,-, 
20180906,TE     ,201809     ,100635,451.7,4,-,-, 
20180906,TE     ,201809     ,100708,451.6,2,-,-, 
20180906,TE     ,201809     ,100739,451.7,2,-,-, 
20180906,TE     ,201809     ,100754,451.6,2,-,-, 
20180906,TE     ,201809     ,100754,451.6,2,-,-, 
20180906,TE     ,201809     ,100756,451.55,2,-,-, 
20180906,TE     ,201809     ,100840,451.55,2,-,-, 
20180906,TE     ,201809     ,100911,451.6,2,-,-, 
20180906,TE     ,201809     ,100922,451.55,2,-,-, 
20180906,TE     ,201809     ,100932,451.6,2,-,-, 
20180906,TE     ,201809     ,100932,451.6,2,-,-, 
20180906,TE     ,201809     ,100940,451.6,2,-,-, 
20180906,TE     ,201809     ,100958,451.7,2,-,-, 
20180906,TE     ,201809     ,101001,451.8,2,-,-, 
20180906,TE     ,201809     ,101001,451.8,6,-,-, 
20180906,TE     ,201809     ,101005,451.9,2,-,-, 
20180906,TE     ,201809     ,101005,451.9,2,-,-, 
20180906,TE     ,201809     ,101005,451.9,2,-,-, 
20180906,TE     ,201809     ,101005,451.9,2,-,-, 
20180906,TE     ,201809     ,101005,451.9,2,-,-, 
20180906,TE     ,201809     ,101020,451.85,6,-,-, 
20180906,TE     ,201809     ,101020,451.85,4,-,-, 
20180906,TE     ,201809     ,101020,451.85,10,-,-, 
20180906,TE     ,201809     ,101020,451.85,2,-,-, 
20180906,TE     ,201809     ,101023,451.75,2,-,-, 
20180906,TE     ,201809     ,101029,451.85,8,-,-, 
20180906,TE     ,201809     ,101030,451.85,2,-,-, 
20180906,TE     ,201809     ,101030,451.85,10,-,-, 
20180906,TE     ,201809     ,101045,451.9,4,-,-, 
20180906,TE     ,201809     ,101050,452,2,-,-, 
20180906,TE     ,201809     ,101116,451.85,2,-,-, 
20180906,TE     ,201809     ,101146,451.8,2,-,-, 
20180906,TE     ,201809     ,101152,451.8,4,-,-, 
20180906,TE     ,201809     ,101152,451.85,2,-,-, 
20180906,TE     ,201809     ,101201,451.85,2,-,-, 
20180906,TE     ,201809     ,101239,451.7,4,-,-, 
20180906,TE     ,201809     ,101305,451.75,2,-,-, 
20180906,TE     ,201809     ,101320,451.85,2,-,-, 
20180906,TE     ,201809     ,101321,451.85,6,-,-, 
20180906,TE     ,201809     ,101327,451.9,10,-,-, 
20180906,TE     ,201809     ,101357,451.9,4,-,-, 
20180906,TE     ,201809     ,101401,451.95,2,-,-, 
20180906,TE     ,201809     ,101403,452,6,-,-, 
20180906,TE     ,201809     ,101403,452,2,-,-, 
20180906,TE     ,201809     ,101403,452.05,10,-,-, 
20180906,TE     ,201809     ,101407,452.05,2,-,-, 
20180906,TE     ,201809     ,101408,452,4,-,-, 
20180906,TE     ,201809     ,101419,451.95,2,-,-, 
20180906,TE     ,201809     ,101439,451.95,2,-,-, 
20180906,TE     ,201809     ,101449,452,2,-,-, 
20180906,TE     ,201809     ,101455,452,2,-,-, 
20180906,TE     ,201809     ,101457,452.05,2,-,-, 
20180906,TE     ,201809     ,101459,452.1,2,-,-, 
20180906,TE     ,201809     ,101500,452.1,2,-,-, 
20180906,TE     ,201809     ,101500,452.1,2,-,-, 
20180906,TE     ,201809     ,101500,452.1,2,-,-, 
20180906,TE     ,201809     ,101500,452.1,2,-,-, 
20180906,TE     ,201809     ,101502,452.15,2,-,-, 
20180906,TE     ,201809     ,101502,452.2,8,-,-, 
20180906,TE     ,201809     ,101502,452.2,2,-,-, 
20180906,TE     ,201809     ,101502,452.2,2,-,-, 
20180906,TE     ,201809     ,101502,452.2,2,-,-, 
20180906,TE     ,201809     ,101502,452.2,2,-,-, 
20180906,TE     ,201809     ,101502,452.2,2,-,-, 
20180906,TE     ,201809     ,101502,452.2,2,-,-, 
20180906,TE     ,201809     ,101503,452.25,4,-,-, 
20180906,TE     ,201809     ,101503,452.25,4,-,-, 
20180906,TE     ,201809     ,101511,452.15,2,-,-, 
20180906,TE     ,201809     ,101516,452.2,2,-,-, 
20180906,TE     ,201809     ,101519,452.25,2,-,-, 
20180906,TE     ,201809     ,101519,452.25,8,-,-, 
20180906,TE     ,201809     ,101539,452.2,2,-,-, 
20180906,TE     ,201809     ,101545,452.2,2,-,-, 
20180906,TE     ,201809     ,101555,452.3,2,-,-, 
20180906,TE     ,201809     ,101604,452.25,2,-,-, 
20180906,TE     ,201809     ,101609,452.3,4,-,-, 
20180906,TE     ,201809     ,101612,452.2,2,-,-, 
20180906,TE     ,201809     ,101621,452.25,2,-,-, 
20180906,TE     ,201809     ,101646,452.1,2,-,-, 
20180906,TE     ,201809     ,101646,452.1,2,-,-, 
20180906,TE     ,201809     ,101647,452.05,4,-,-, 
20180906,TE     ,201809     ,101653,452.1,2,-,-, 
20180906,TE     ,201809     ,101659,452.1,2,-,-, 
20180906,TE     ,201809     ,101706,452,2,-,-, 
20180906,TE     ,201809     ,101707,452.05,4,-,-, 
20180906,TE     ,201809     ,101718,452,4,-,-, 
20180906,TE     ,201809     ,101718,451.95,2,-,-, 
20180906,TE     ,201809     ,101732,452,2,-,-, 
20180906,TE     ,201809     ,101732,452,2,-,-, 
20180906,TE     ,201809     ,101735,452.05,2,-,-, 
20180906,TE     ,201809     ,101738,452.1,2,-,-, 
20180906,TE     ,201809     ,101738,452.15,2,-,-, 
20180906,TE     ,201809     ,101744,452.1,4,-,-, 
20180906,TE     ,201809     ,101800,452.1,2,-,-, 
20180906,TE     ,201809     ,101802,452.15,4,-,-, 
20180906,TE     ,201809     ,101806,452.15,4,-,-, 
20180906,TE     ,201809     ,101818,452.1,2,-,-, 
20180906,TE     ,201809     ,101818,452.1,10,-,-, 
20180906,TE     ,201809     ,101831,452.15,2,-,-, 
20180906,TE     ,201809     ,101836,452.05,2,-,-, 
20180906,TE     ,201809     ,101839,452,2,-,-, 
20180906,TE     ,201809     ,101849,452,2,-,-, 
20180906,TE     ,201809     ,101857,452.1,2,-,-, 
20180906,TE     ,201809     ,101922,452.05,2,-,-, 
20180906,TE     ,201809     ,101929,452.05,8,-,-, 
20180906,TE     ,201809     ,101929,452.05,2,-,-, 
20180906,TE     ,201809     ,101939,452,2,-,-, 
20180906,TE     ,201809     ,101945,452,2,-,-, 
20180906,TE     ,201809     ,102011,452,2,-,-, 
20180906,TE     ,201809     ,102011,452,2,-,-, 
20180906,TE     ,201809     ,102029,451.95,2,-,-, 
20180906,TE     ,201809     ,102030,451.95,2,-,-, 
20180906,TE     ,201809     ,102031,451.95,2,-,-, 
20180906,TE     ,201809     ,102031,451.95,2,-,-, 
20180906,TE     ,201809     ,102036,451.85,8,-,-, 
20180906,TE     ,201809     ,102036,451.85,2,-,-, 
20180906,TE     ,201809     ,102036,451.85,4,-,-, 
20180906,TE     ,201809     ,102106,451.75,2,-,-, 
20180906,TE     ,201809     ,102114,451.7,2,-,-, 
20180906,TE     ,201809     ,102122,451.75,4,-,-, 
20180906,TE     ,201809     ,102123,451.75,2,-,-, 
20180906,TE     ,201809     ,102131,451.75,2,-,-, 
20180906,TE     ,201809     ,102137,451.65,2,-,-, 
20180906,TE     ,201809     ,102153,451.7,2,-,-, 
20180906,TE     ,201809     ,102154,451.7,2,-,-, 
20180906,TE     ,201809     ,102154,451.7,2,-,-, 
20180906,TE     ,201809     ,102154,451.7,2,-,-, 
20180906,TE     ,201809     ,102203,451.7,2,-,-, 
20180906,TE     ,201809     ,102220,451.7,2,-,-, 
20180906,TE     ,201809     ,102226,451.7,2,-,-, 
20180906,TE     ,201809     ,102229,451.75,6,-,-, 
20180906,TE     ,201809     ,102229,451.75,2,-,-, 
20180906,TE     ,201809     ,102229,451.8,6,-,-, 
20180906,TE     ,201809     ,102320,451.75,2,-,-, 
20180906,TE     ,201809     ,102321,451.8,2,-,-, 
20180906,TE     ,201809     ,102425,451.75,2,-,-, 
20180906,TE     ,201809     ,102456,451.7,2,-,-, 
20180906,TE     ,201809     ,102456,451.7,2,-,-, 
20180906,TE     ,201809     ,102507,451.65,4,-,-, 
20180906,TE     ,201809     ,102507,451.65,2,-,-, 
20180906,TE     ,201809     ,102507,451.65,2,-,-, 
20180906,TE     ,201809     ,102507,451.65,2,-,-, 
20180906,TE     ,201809     ,102507,451.65,4,-,-, 
20180906,TE     ,201809     ,102507,451.65,8,-,-, 
20180906,TE     ,201809     ,102530,451.65,4,-,-, 
20180906,TE     ,201809     ,102544,451.7,8,-,-, 
20180906,TE     ,201809     ,102600,451.7,2,-,-, 
20180906,TE     ,201809     ,102628,451.7,2,-,-, 
20180906,TE     ,201809     ,102655,451.7,4,-,-, 
20180906,TE     ,201809     ,102655,451.75,2,-,-, 
20180906,TE     ,201809     ,102655,451.75,2,-,-, 
20180906,TE     ,201809     ,102702,451.75,2,-,-, 
20180906,TE     ,201809     ,102718,451.7,2,-,-, 
20180906,TE     ,201809     ,102810,451.7,10,-,-, 
20180906,TE     ,201809     ,102810,451.7,2,-,-, 
20180906,TE     ,201809     ,102810,451.7,10,-,-, 
20180906,TE     ,201809     ,102810,451.7,2,-,-, 
20180906,TE     ,201809     ,102810,451.65,2,-,-, 
20180906,TE     ,201809     ,102810,451.6,2,-,-, 
20180906,TE     ,201809     ,102810,451.6,2,-,-, 
20180906,TE     ,201809     ,102810,451.6,2,-,-, 
20180906,TE     ,201809     ,102810,451.55,8,-,-, 
20180906,TE     ,201809     ,102812,451.6,10,-,-, 
20180906,TE     ,201809     ,102814,451.7,2,-,-, 
20180906,TE     ,201809     ,102839,451.7,2,-,-, 
20180906,TE     ,201809     ,102927,451.6,2,-,-, 
20180906,TE     ,201809     ,102927,451.55,2,-,-, 
20180906,TE     ,201809     ,102927,451.55,4,-,-, 
20180906,TE     ,201809     ,102927,451.55,8,-,-, 
20180906,TE     ,201809     ,102927,451.55,2,-,-, 
20180906,TE     ,201809     ,102928,451.5,2,-,-, 
20180906,TE     ,201809     ,102928,451.5,2,-,-, 
20180906,TE     ,201809     ,102928,451.5,2,-,-, 
20180906,TE     ,201809     ,102928,451.5,2,-,-, 
20180906,TE     ,201809     ,102939,451.5,2,-,-, 
20180906,TE     ,201809     ,102945,451.45,2,-,-, 
20180906,TE     ,201809     ,102959,451.4,2,-,-, 
20180906,TE     ,201809     ,102959,451.4,6,-,-, 
20180906,TE     ,201809     ,103005,451.35,4,-,-, 
20180906,TE     ,201809     ,103006,451.4,2,-,-, 
20180906,TE     ,201809     ,103007,451.4,2,-,-, 
20180906,TE     ,201809     ,103013,451.4,2,-,-, 
20180906,TE     ,201809     ,103014,451.4,6,-,-, 
20180906,TE     ,201809     ,103026,451.35,4,-,-, 
20180906,TE     ,201809     ,103026,451.35,2,-,-, 
20180906,TE     ,201809     ,103030,451.4,2,-,-, 
20180906,TE     ,201809     ,103030,451.4,2,-,-, 
20180906,TE     ,201809     ,103042,451.35,2,-,-, 
20180906,TE     ,201809     ,103056,451.4,2,-,-, 
20180906,TE     ,201809     ,103156,451.4,4,-,-, 
20180906,TE     ,201809     ,103156,451.4,2,-,-, 
20180906,TE     ,201809     ,103206,451.4,2,-,-, 
20180906,TE     ,201809     ,103252,451.5,16,-,-, 
20180906,TE     ,201809     ,103320,451.4,2,-,-, 
20180906,TE     ,201809     ,103324,451.35,2,-,-, 
20180906,TE     ,201809     ,103326,451.3,2,-,-, 
20180906,TE     ,201809     ,103326,451.3,2,-,-, 
20180906,TE     ,201809     ,103326,451.25,2,-,-, 
20180906,TE     ,201809     ,103329,451.25,4,-,-, 
20180906,TE     ,201809     ,103330,451.25,2,-,-, 
20180906,TE     ,201809     ,103330,451.2,2,-,-, 
20180906,TE     ,201809     ,103333,451.2,2,-,-, 
20180906,TE     ,201809     ,103333,451.2,2,-,-, 
20180906,TE     ,201809     ,103338,451.3,2,-,-, 
20180906,TE     ,201809     ,103338,451.3,2,-,-, 
20180906,TE     ,201809     ,103353,451.25,2,-,-, 
20180906,TE     ,201809     ,103359,451.2,2,-,-, 
20180906,TE     ,201809     ,103403,451.2,2,-,-, 
20180906,TE     ,201809     ,103403,451.2,2,-,-, 
20180906,TE     ,201809     ,103403,451.2,2,-,-, 
20180906,TE     ,201809     ,103408,451.15,2,-,-, 
20180906,TE     ,201809     ,103408,451.1,2,-,-, 
20180906,TE     ,201809     ,103411,451.1,2,-,-, 
20180906,TE     ,201809     ,103411,451.1,4,-,-, 
20180906,TE     ,201809     ,103411,451.1,10,-,-, 
20180906,TE     ,201809     ,103411,451.05,2,-,-, 
20180906,TE     ,201809     ,103411,451.1,2,-,-, 
20180906,TE     ,201809     ,103411,451,2,-,-, 
20180906,TE     ,201809     ,103413,451.1,2,-,-, 
20180906,TE     ,201809     ,103427,451.15,2,-,-, 
20180906,TE     ,201809     ,103436,451.15,2,-,-, 
20180906,TE     ,201809     ,103436,451.15,6,-,-, 
20180906,TE     ,201809     ,103436,451.15,4,-,-, 
20180906,TE     ,201809     ,103501,451.15,2,-,-, 
20180906,TE     ,201809     ,103501,451.1,2,-,-, 
20180906,TE     ,201809     ,103527,451.2,2,-,-, 
20180906,TE     ,201809     ,103528,451.3,4,-,-, 
20180906,TE     ,201809     ,103556,451.35,2,-,-, 
20180906,TE     ,201809     ,103638,451.5,2,-,-, 
20180906,TE     ,201809     ,103639,451.6,10,-,-, 
20180906,TE     ,201809     ,103639,451.6,6,-,-, 
20180906,TE     ,201809     ,103701,451.6,2,-,-, 
20180906,TE     ,201809     ,103733,451.7,6,-,-, 
20180906,TE     ,201809     ,103743,451.7,2,-,-, 
20180906,TE     ,201809     ,103815,451.7,2,-,-, 
20180906,TE     ,201809     ,103816,451.75,2,-,-, 
20180906,TE     ,201809     ,103816,451.75,2,-,-, 
20180906,TE     ,201809     ,103816,451.75,2,-,-, 
20180906,TE     ,201809     ,103816,451.75,2,-,-, 
20180906,TE     ,201809     ,103816,451.75,2,-,-, 
20180906,TE     ,201809     ,103824,451.85,2,-,-, 
20180906,TE     ,201809     ,103827,451.85,2,-,-, 
20180906,TE     ,201809     ,103830,451.8,2,-,-, 
20180906,TE     ,201809     ,103839,451.85,2,-,-, 
20180906,TE     ,201809     ,103842,451.85,2,-,-, 
20180906,TE     ,201809     ,103842,451.85,2,-,-, 
20180906,TE     ,201809     ,103848,451.9,2,-,-, 
20180906,TE     ,201809     ,103854,451.9,2,-,-, 
20180906,TE     ,201809     ,103900,451.9,2,-,-, 
20180906,TE     ,201809     ,103912,451.95,2,-,-, 
20180906,TE     ,201809     ,103922,452,2,-,-, 
20180906,TE     ,201809     ,103925,451.95,2,-,-, 
20180906,TE     ,201809     ,103925,451.95,2,-,-, 
20180906,TE     ,201809     ,103928,451.95,2,-,-, 
20180906,TE     ,201809     ,104007,452,2,-,-, 
20180906,TE     ,201809     ,104012,452.1,2,-,-, 
20180906,TE     ,201809     ,104013,452.15,2,-,-, 
20180906,TE     ,201809     ,104014,452.15,2,-,-, 
20180906,TE     ,201809     ,104014,452.15,6,-,-, 
20180906,TE     ,201809     ,104014,452.2,2,-,-, 
20180906,TE     ,201809     ,104014,452.2,2,-,-, 
20180906,TE     ,201809     ,104019,452.25,2,-,-, 
20180906,TE     ,201809     ,104019,452.25,2,-,-, 
20180906,TE     ,201809     ,104019,452.25,2,-,-, 
20180906,TE     ,201809     ,104019,452.25,2,-,-, 
20180906,TE     ,201809     ,104020,452.25,2,-,-, 
20180906,TE     ,201809     ,104022,452.25,2,-,-, 
20180906,TE     ,201809     ,104023,452.3,2,-,-, 
20180906,TE     ,201809     ,104038,452.3,2,-,-, 
20180906,TE     ,201809     ,104048,452.3,8,-,-, 
20180906,TE     ,201809     ,104050,452.35,2,-,-, 
20180906,TE     ,201809     ,104053,452.35,2,-,-, 
20180906,TE     ,201809     ,104107,452.25,2,-,-, 
20180906,TE     ,201809     ,104119,452.25,2,-,-, 
20180906,TE     ,201809     ,104121,452.2,4,-,-, 
20180906,TE     ,201809     ,104147,452.2,2,-,-, 
20180906,TE     ,201809     ,104149,452.35,2,-,-, 
20180906,TE     ,201809     ,104214,452.2,2,-,-, 
20180906,TE     ,201809     ,104214,452.2,2,-,-, 
20180906,TE     ,201809     ,104215,452.15,4,-,-, 
20180906,TE     ,201809     ,104215,452.1,4,-,-, 
20180906,TE     ,201809     ,104216,452.15,2,-,-, 
20180906,TE     ,201809     ,104233,452.15,2,-,-, 
20180906,TE     ,201809     ,104255,452.15,2,-,-, 
20180906,TE     ,201809     ,104412,452.15,4,-,-, 
20180906,TE     ,201809     ,104513,452.15,2,-,-, 
20180906,TE     ,201809     ,104544,452.15,2,-,-, 
20180906,TE     ,201809     ,104544,452.2,4,-,-, 
20180906,TE     ,201809     ,104544,452.2,4,-,-, 
20180906,TE     ,201809     ,104545,452.25,2,-,-, 
20180906,TE     ,201809     ,104558,452.2,4,-,-, 
20180906,TE     ,201809     ,104606,452.2,2,-,-, 
20180906,TE     ,201809     ,104623,452.25,2,-,-, 
20180906,TE     ,201809     ,104625,452.3,2,-,-, 
20180906,TE     ,201809     ,104625,452.35,2,-,-, 
20180906,TE     ,201809     ,104625,452.35,2,-,-, 
20180906,TE     ,201809     ,104638,452.2,2,-,-, 
20180906,TE     ,201809     ,104638,452.2,2,-,-, 
20180906,TE     ,201809     ,104645,452.15,2,-,-, 
20180906,TE     ,201809     ,104706,452.25,2,-,-, 
20180906,TE     ,201809     ,104709,452.15,2,-,-, 
20180906,TE     ,201809     ,104710,452.2,2,-,-, 
20180906,TE     ,201809     ,104721,452.2,2,-,-, 
20180906,TE     ,201809     ,104722,452.2,2,-,-, 
20180906,TE     ,201809     ,104732,452.15,2,-,-, 
20180906,TE     ,201809     ,104733,452.1,2,-,-, 
20180906,TE     ,201809     ,104733,452.1,2,-,-, 
20180906,TE     ,201809     ,104752,452.1,2,-,-, 
20180906,TE     ,201809     ,104753,452.05,2,-,-, 
20180906,TE     ,201809     ,104753,452,2,-,-, 
20180906,TE     ,201809     ,104807,451.85,2,-,-, 
20180906,TE     ,201809     ,104813,452,4,-,-, 
20180906,TE     ,201809     ,104814,452,2,-,-, 
20180906,TE     ,201809     ,104822,451.95,2,-,-, 
20180906,TE     ,201809     ,104835,451.95,2,-,-, 
20180906,TE     ,201809     ,104849,452,2,-,-, 
20180906,TE     ,201809     ,104910,452.05,2,-,-, 
20180906,TE     ,201809     ,104918,452.05,2,-,-, 
20180906,TE     ,201809     ,105003,452,2,-,-, 
20180906,TE     ,201809     ,105100,451.8,2,-,-, 
20180906,TE     ,201809     ,105116,451.85,2,-,-, 
20180906,TE     ,201809     ,105128,451.85,2,-,-, 
20180906,TE     ,201809     ,105135,451.8,2,-,-, 
20180906,TE     ,201809     ,105135,451.8,6,-,-, 
20180906,TE     ,201809     ,105135,451.8,2,-,-, 
20180906,TE     ,201809     ,105135,451.75,2,-,-, 
20180906,TE     ,201809     ,105136,451.8,2,-,-, 
20180906,TE     ,201809     ,105141,451.8,4,-,-, 
20180906,TE     ,201809     ,105158,451.8,2,-,-, 
20180906,TE     ,201809     ,105202,451.75,2,-,-, 
20180906,TE     ,201809     ,105254,451.6,2,-,-, 
20180906,TE     ,201809     ,105254,451.6,2,-,-, 
20180906,TE     ,201809     ,105309,451.6,4,-,-, 
20180906,TE     ,201809     ,105334,451.7,2,-,-, 
20180906,TE     ,201809     ,105346,451.7,2,-,-, 
20180906,TE     ,201809     ,105445,451.75,4,-,-, 
20180906,TE     ,201809     ,105445,451.75,4,-,-, 
20180906,TE     ,201809     ,105501,451.8,6,-,-, 
20180906,TE     ,201809     ,105644,451.7,2,-,-, 
20180906,TE     ,201809     ,105657,451.7,4,-,-, 
20180906,TE     ,201809     ,105721,451.65,4,-,-, 
20180906,TE     ,201809     ,105734,451.6,2,-,-, 
20180906,TE     ,201809     ,105734,451.6,2,-,-, 
20180906,TE     ,201809     ,105735,451.6,2,-,-, 
20180906,TE     ,201809     ,105800,451.5,2,-,-, 
20180906,TE     ,201809     ,105804,451.45,4,-,-, 
20180906,TE     ,201809     ,105811,451.45,4,-,-, 
20180906,TE     ,201809     ,105811,451.5,2,-,-, 
20180906,TE     ,201809     ,105928,451.7,4,-,-, 
20180906,TE     ,201809     ,105944,451.75,4,-,-, 
20180906,TE     ,201809     ,105958,451.8,2,-,-, 
20180906,TE     ,201809     ,110001,451.85,2,-,-, 
20180906,TE     ,201809     ,110001,451.85,2,-,-, 
20180906,TE     ,201809     ,110014,451.9,2,-,-, 
20180906,TE     ,201809     ,110016,451.9,2,-,-, 
20180906,TE     ,201809     ,110019,451.9,2,-,-, 
20180906,TE     ,201809     ,110025,451.85,2,-,-, 
20180906,TE     ,201809     ,110027,451.85,2,-,-, 
20180906,TE     ,201809     ,110035,451.8,2,-,-, 
20180906,TE     ,201809     ,110045,451.9,2,-,-, 
20180906,TE     ,201809     ,110114,451.8,2,-,-, 
20180906,TE     ,201809     ,110114,451.8,2,-,-, 
20180906,TE     ,201809     ,110124,451.85,2,-,-, 
20180906,TE     ,201809     ,110141,451.95,2,-,-, 
20180906,TE     ,201809     ,110141,451.95,4,-,-, 
20180906,TE     ,201809     ,110151,451.85,2,-,-, 
20180906,TE     ,201809     ,110406,451.95,4,-,-, 
20180906,TE     ,201809     ,110408,452,4,-,-, 
20180906,TE     ,201809     ,110408,452,6,-,-, 
20180906,TE     ,201809     ,110408,452,2,-,-, 
20180906,TE     ,201809     ,110408,452,2,-,-, 
20180906,TE     ,201809     ,110419,452.05,2,-,-, 
20180906,TE     ,201809     ,110419,452.05,2,-,-, 
20180906,TE     ,201809     ,110436,452.05,2,-,-, 
20180906,TE     ,201809     ,110439,452.05,2,-,-, 
20180906,TE     ,201809     ,110441,452.05,2,-,-, 
20180906,TE     ,201809     ,110444,452.05,2,-,-, 
20180906,TE     ,201809     ,110446,452.05,2,-,-, 
20180906,TE     ,201809     ,110452,452.05,2,-,-, 
20180906,TE     ,201809     ,110501,452.05,2,-,-, 
20180906,TE     ,201809     ,110501,452.05,2,-,-, 
20180906,TE     ,201809     ,110508,452.05,2,-,-, 
20180906,TE     ,201809     ,110508,452.05,2,-,-, 
20180906,TE     ,201809     ,110518,452,8,-,-, 
20180906,TE     ,201809     ,110555,452,2,-,-, 
20180906,TE     ,201809     ,110624,451.95,2,-,-, 
20180906,TE     ,201809     ,110630,451.9,2,-,-, 
20180906,TE     ,201809     ,110630,451.9,2,-,-, 
20180906,TE     ,201809     ,110637,451.9,2,-,-, 
20180906,TE     ,201809     ,110719,451.85,2,-,-, 
20180906,TE     ,201809     ,110753,451.9,2,-,-, 
20180906,TE     ,201809     ,110753,451.9,6,-,-, 
20180906,TE     ,201809     ,110836,451.9,2,-,-, 
20180906,TE     ,201809     ,110909,451.75,2,-,-, 
20180906,TE     ,201809     ,110909,451.75,4,-,-, 
20180906,TE     ,201809     ,110909,451.75,6,-,-, 
20180906,TE     ,201809     ,110909,451.75,6,-,-, 
20180906,TE     ,201809     ,110909,451.75,4,-,-, 
20180906,TE     ,201809     ,110932,451.65,6,-,-, 
20180906,TE     ,201809     ,110932,451.65,2,-,-, 
20180906,TE     ,201809     ,110932,451.65,2,-,-, 
20180906,TE     ,201809     ,110933,451.6,2,-,-, 
20180906,TE     ,201809     ,110933,451.6,2,-,-, 
20180906,TE     ,201809     ,110933,451.6,2,-,-, 
20180906,TE     ,201809     ,110933,451.55,2,-,-, 
20180906,TE     ,201809     ,110933,451.55,2,-,-, 
20180906,TE     ,201809     ,110933,451.55,4,-,-, 
20180906,TE     ,201809     ,110933,451.55,6,-,-, 
20180906,TE     ,201809     ,110934,451.55,2,-,-, 
20180906,TE     ,201809     ,111000,451.5,2,-,-, 
20180906,TE     ,201809     ,111007,451.5,2,-,-, 
20180906,TE     ,201809     ,111007,451.5,2,-,-, 
20180906,TE     ,201809     ,111016,451.55,2,-,-, 
20180906,TE     ,201809     ,111016,451.6,4,-,-, 
20180906,TE     ,201809     ,111037,451.7,6,-,-, 
20180906,TE     ,201809     ,111037,451.7,2,-,-, 
20180906,TE     ,201809     ,111047,451.65,4,-,-, 
20180906,TE     ,201809     ,111056,451.7,4,-,-, 
20180906,TE     ,201809     ,111056,451.7,2,-,-, 
20180906,TE     ,201809     ,111200,451.55,2,-,-, 
20180906,TE     ,201809     ,111232,451.6,2,-,-, 
20180906,TE     ,201809     ,111232,451.55,2,-,-, 
20180906,TE     ,201809     ,111235,451.55,4,-,-, 
20180906,TE     ,201809     ,111243,451.5,2,-,-, 
20180906,TE     ,201809     ,111243,451.5,2,-,-, 
20180906,TE     ,201809     ,111243,451.5,2,-,-, 
20180906,TE     ,201809     ,111247,451.6,2,-,-, 
20180906,TE     ,201809     ,111308,451.65,4,-,-, 
20180906,TE     ,201809     ,111317,451.75,4,-,-, 
20180906,TE     ,201809     ,111342,451.8,2,-,-, 
20180906,TE     ,201809     ,111349,451.8,2,-,-, 
20180906,TE     ,201809     ,111350,451.8,2,-,-, 
20180906,TE     ,201809     ,111356,451.8,2,-,-, 
20180906,TE     ,201809     ,111401,451.75,2,-,-, 
20180906,TE     ,201809     ,111402,451.7,2,-,-, 
20180906,TE     ,201809     ,111405,451.5,2,-,-, 
20180906,TE     ,201809     ,111442,451.4,2,-,-, 
