160,2021-06-23 17:40:00,17259,17259,17258,17259,10892
161,2021-06-23 17:41:00,17259,17260,17259,17259,11116
162,2021-06-23 17:42:00,17259,17260,17259,17260,11126
163,2021-06-23 17:43:00,17260,17260,17259,17259,11138
164,2021-06-23 17:44:00,17259,17260,17259,17260,11150
165,2021-06-23 17:45:00,17260,17261,17260,17261,11182
166,2021-06-23 17:46:00,17261,17262,17259,17261,11200
167,2021-06-23 17:47:00,17259,17261,17258,17260,11222
168,2021-06-23 17:48:00,17260,17261,17260,17261,11238
169,2021-06-23 17:49:00,17261,17265,17261,17265,11328
170,2021-06-23 17:50:00,17265,17267,17265,17267,11460
171,2021-06-23 17:51:00,17266,17268,17265,17267,11626
172,2021-06-23 17:52:00,17268,17269,17267,17267,11666
173,2021-06-23 17:53:00,17267,17267,17266,17266,11698
174,2021-06-23 17:54:00,17266,17266,17264,17265,11726
175,2021-06-23 17:55:00,17264,17265,17262,17263,11746
176,2021-06-23 17:56:00,17263,17265,17263,17263,11764
177,2021-06-23 17:57:00,17264,17265,17264,17264,11792
178,2021-06-23 17:58:00,17264,17264,17262,17262,11812
179,2021-06-23 17:59:00,17262,17262,17259,17261,11832
180,2021-06-23 18:00:00,17260,17260,17258,17259,11846
181,2021-06-23 18:01:00,17259,17260,17257,17260,11900
182,2021-06-23 18:02:00,17258,17258,17257,17258,11906
183,2021-06-23 18:03:00,17257,17257,17256,17257,11938
184,2021-06-23 18:04:00,17257,17259,17257,17258,11966
185,2021-06-23 18:05:00,17257,17257,17257,17257,11972
186,2021-06-23 18:06:00,17257,17257,17253,17254,11998
187,2021-06-23 18:07:00,17254,17257,17254,17257,12034
188,2021-06-23 18:08:00,17259,17260,17258,17258,12088
189,2021-06-23 18:09:00,17258,17258,17257,17258,12094
190,2021-06-23 18:10:00,17257,17257,17256,17256,12106
191,2021-06-23 18:11:00,17256,17256,17255,17255,12112
192,2021-06-23 18:12:00,17255,17256,17254,17255,12140
193,2021-06-23 18:13:00,17257,17259,17257,17259,12238
194,2021-06-23 18:14:00,17259,17259,17258,17258,12242
195,2021-06-23 18:15:00,17259,17259,17256,17259,12402
196,2021-06-23 18:16:00,17259,17261,17259,17260,12564
197,2021-06-23 18:17:00,17260,17261,17259,17259,12590
198,2021-06-23 18:19:00,17259,17259,17259,17259,12594
199,2021-06-23 18:20:00,17260,17260,17260,17260,12610
200,2021-06-23 18:21:00,17260,17260,17258,17258,12618
201,2021-06-23 18:22:00,17260,17261,17260,17261,12654
202,2021-06-23 18:23:00,17261,17264,17261,17264,12678
203,2021-06-23 18:24:00,17262,17267,17262,17267,12716
204,2021-06-23 18:25:00,17266,17267,17266,17267,12772
205,2021-06-23 18:26:00,17267,17268,17266,17267,12842
206,2021-06-23 18:27:00,17266,17266,17264,17264,12858
207,2021-06-23 18:28:00,17265,17266,17265,17266,12882
208,2021-06-23 18:29:00,17266,17267,17266,17266,12892
209,2021-06-23 18:30:00,17266,17267,17266,17267,12908
210,2021-06-23 18:31:00,17268,17268,17267,17267,12916
211,2021-06-23 18:32:00,17268,17268,17265,17265,12938
212,2021-06-23 18:33:00,17264,17266,17264,17266,12948
213,2021-06-23 18:34:00,17265,17265,17265,17265,12952
214,2021-06-23 18:35:00,17265,17265,17265,17265,12958
215,2021-06-23 18:36:00,17264,17264,17264,17264,12962
216,2021-06-23 18:37:00,17263,17263,17261,17262,12966
217,2021-06-23 18:38:00,17262,17263,17262,17263,12982
218,2021-06-23 18:39:00,17263,17266,17263,17265,12996
219,2021-06-23 18:40:00,17265,17265,17265,17265,12998
220,2021-06-23 18:41:00,17265,17266,17265,17266,13018
221,2021-06-23 18:42:00,17266,17266,17266,17266,13020
222,2021-06-23 18:43:00,17264,17265,17264,17265,13028
223,2021-06-23 18:44:00,17265,17265,17264,17264,13032
224,2021-06-23 18:45:00,17264,17265,17264,17265,13038
225,2021-06-23 18:46:00,17266,17266,17266,17266,13044
226,2021-06-23 18:47:00,17264,17264,17264,17264,13042
227,2021-06-23 18:48:00,17265,17265,17264,17264,13042
228,2021-06-23 18:49:00,17265,17265,17264,17264,13042
229,2021-06-23 18:50:00,17264,17265,17263,17264,13062
230,2021-06-23 18:52:00,17264,17264,17264,17264,13066
231,2021-06-23 18:53:00,17263,17263,17263,17263,13066
232,2021-06-23 18:54:00,17262,17262,17259,17259,13110
233,2021-06-23 18:55:00,17259,17259,17257,17257,13158
234,2021-06-23 18:56:00,17257,17258,17255,17258,13272
235,2021-06-23 18:57:00,17257,17257,17254,17254,13322
236,2021-06-23 18:58:00,17254,17254,17251,17252,13402
237,2021-06-23 18:59:00,17252,17255,17249,17255,13518
238,2021-06-23 19:00:00,17254,17256,17252,17252,13572
239,2021-06-23 19:01:00,17253,17253,17250,17252,13598
240,2021-06-23 19:02:00,17253,17253,17252,17252,13620
241,2021-06-23 19:03:00,17253,17253,17251,17251,13724
242,2021-06-23 19:04:00,17251,17253,17251,17251,13794
243,2021-06-23 19:05:00,17251,17252,17248,17252,13972
244,2021-06-23 19:06:00,17253,17255,17253,17255,14004
245,2021-06-23 19:07:00,17254,17255,17253,17254,14040
246,2021-06-23 19:08:00,17255,17256,17254,17255,14048
247,2021-06-23 19:10:00,17255,17255,17248,17248,14136
248,2021-06-23 19:11:00,17247,17253,17246,17250,14212
249,2021-06-23 19:12:00,17252,17252,17250,17250,14328
250,2021-06-23 19:13:00,17250,17252,17250,17252,14404
251,2021-06-23 19:14:00,17253,17253,17253,17253,14414
252,2021-06-23 19:15:00,17253,17255,17252,17255,14434
253,2021-06-23 19:16:00,17256,17256,17255,17255,14456
254,2021-06-23 19:17:00,17256,17256,17253,17253,14462
255,2021-06-23 19:18:00,17253,17253,17253,17253,14472
256,2021-06-23 19:19:00,17254,17254,17254,17254,14484
257,2021-06-23 19:20:00,17254,17254,17253,17253,14488
258,2021-06-23 19:21:00,17251,17251,17242,17246,14620
259,2021-06-23 19:22:00,17246,17246,17243,17243,14658
260,2021-06-23 19:23:00,17244,17244,17242,17242,14774
261,2021-06-23 19:24:00,17243,17247,17242,17247,14886
262,2021-06-23 19:25:00,17246,17249,17245,17246,14906
263,2021-06-23 19:26:00,17246,17247,17245,17245,14942
264,2021-06-23 19:27:00,17245,17246,17243,17243,15024
265,2021-06-23 19:28:00,17243,17248,17243,17248,15146
266,2021-06-23 19:29:00,17248,17248,17248,17248,15228
267,2021-06-23 19:30:00,17248,17249,17248,17248,15264
268,2021-06-23 19:31:00,17248,17249,17248,17249,15288
269,2021-06-23 19:32:00,17250,17252,17249,17250,15336
270,2021-06-23 19:33:00,17251,17252,17250,17251,15352
271,2021-06-23 19:34:00,17252,17255,17252,17255,15436
272,2021-06-23 19:35:00,17255,17256,17254,17256,15490
273,2021-06-23 19:36:00,17256,17256,17254,17255,15536
274,2021-06-23 19:37:00,17254,17254,17251,17251,15592
275,2021-06-23 19:38:00,17251,17253,17249,17252,15604
276,2021-06-23 19:39:00,17253,17255,17252,17254,15636
277,2021-06-23 19:40:00,17255,17257,17255,17257,15674
278,2021-06-23 19:41:00,17256,17256,17255,17255,15680
279,2021-06-23 19:42:00,17256,17256,17254,17254,15702
280,2021-06-23 19:43:00,17254,17256,17254,17256,15710
281,2021-06-23 19:44:00,17257,17259,17257,17259,15754
282,2021-06-23 19:45:00,17258,17259,17257,17257,15786
283,2021-06-23 19:46:00,17257,17258,17255,17255,15814
284,2021-06-23 19:47:00,17254,17256,17254,17255,15824
285,2021-06-23 19:48:00,17256,17257,17256,17257,15828
286,2021-06-23 19:49:00,17258,17259,17258,17259,15846
287,2021-06-23 19:50:00,17259,17259,17258,17258,15864
288,2021-06-23 19:51:00,17258,17258,17258,17258,15868
289,2021-06-23 19:52:00,17258,17260,17258,17260,15932
290,2021-06-23 19:53:00,17260,17260,17259,17259,15948
291,2021-06-23 19:54:00,17260,17260,17259,17259,15974
292,2021-06-23 19:55:00,17258,17259,17258,17259,15976
293,2021-06-23 19:56:00,17260,17262,17260,17261,16078
294,2021-06-23 19:57:00,17261,17262,17261,17261,16094
295,2021-06-23 19:58:00,17261,17262,17261,17262,16114
296,2021-06-23 19:59:00,17261,17265,17261,17262,16196
297,2021-06-23 20:00:00,17264,17265,17261,17262,16238
298,2021-06-23 20:01:00,17262,17263,17260,17261,16264
299,2021-06-23 20:02:00,17261,17262,17260,17262,16298
300,2021-06-23 20:03:00,17263,17264,17263,17264,16318
301,2021-06-23 20:04:00,17262,17262,17260,17260,16326
302,2021-06-23 20:05:00,17260,17260,17260,17260,16344
303,2021-06-23 20:06:00,17259,17261,17259,17261,16352
304,2021-06-23 20:07:00,17261,17261,17260,17260,16368
305,2021-06-23 20:08:00,17260,17262,17260,17262,16388
306,2021-06-23 20:09:00,17262,17263,17262,17263,16406
307,2021-06-23 20:10:00,17263,17266,17263,17266,16438
308,2021-06-23 20:11:00,17267,17268,17266,17267,16566
309,2021-06-23 20:12:00,17268,17271,17268,17271,16786
310,2021-06-23 20:13:00,17271,17278,17271,17275,17184
311,2021-06-23 20:14:00,17276,17278,17274,17278,17282
312,2021-06-23 20:15:00,17278,17279,17276,17276,17392
313,2021-06-23 20:16:00,17277,17282,17277,17281,17716
314,2021-06-23 20:17:00,17281,17282,17279,17279,17828
315,2021-06-23 20:18:00,17279,17279,17275,17277,17896
316,2021-06-23 20:19:00,17276,17277,17275,17275,17928
317,2021-06-23 20:20:00,17276,17279,17275,17278,17986
318,2021-06-23 20:21:00,17279,17281,17279,17280,18038
319,2021-06-23 20:22:00,17279,17280,17276,17276,18064
320,2021-06-23 20:23:00,17276,17278,17276,17278,18092
321,2021-06-23 20:24:00,17279,17279,17274,17274,18170
322,2021-06-23 20:25:00,17275,17276,17275,17276,18200
323,2021-06-23 20:26:00,17276,17276,17274,17276,18226
324,2021-06-23 20:27:00,17276,17276,17272,17273,18286
325,2021-06-23 20:28:00,17273,17275,17273,17274,18338
326,2021-06-23 20:29:00,17273,17273,17272,17272,18394
327,2021-06-23 20:30:00,17272,17275,17272,17274,18440
328,2021-06-23 20:31:00,17274,17274,17271,17272,18466
329,2021-06-23 20:32:00,17274,17277,17274,17277,18508
330,2021-06-23 20:33:00,17276,17277,17272,17272,18540
331,2021-06-23 20:34:00,17272,17272,17271,17272,18552
332,2021-06-23 20:35:00,17272,17275,17272,17272,18562
333,2021-06-23 20:36:00,17272,17273,17272,17272,18568
334,2021-06-23 20:37:00,17273,17274,17273,17273,18594
335,2021-06-23 20:38:00,17274,17276,17274,17276,18622
336,2021-06-23 20:39:00,17277,17279,17276,17278,18694
337,2021-06-23 20:40:00,17278,17280,17278,17279,18740
338,2021-06-23 20:41:00,17279,17280,17277,17280,18818
339,2021-06-23 20:42:00,17280,17283,17280,17282,18946
340,2021-06-23 20:43:00,17282,17283,17280,17280,18982
341,2021-06-23 20:44:00,17280,17281,17277,17277,19004
342,2021-06-23 20:45:00,17277,17280,17276,17280,19048
343,2021-06-23 20:46:00,17278,17278,17277,17278,19060
344,2021-06-23 20:47:00,17279,17279,17279,17279,19070
345,2021-06-23 20:48:00,17278,17279,17278,17278,19084
346,2021-06-23 20:49:00,17277,17277,17275,17275,19110
347,2021-06-23 20:50:00,17275,17276,17273,17276,19138
348,2021-06-23 20:51:00,17277,17277,17276,17277,19156
349,2021-06-23 20:52:00,17276,17276,17275,17275,19158
350,2021-06-23 20:53:00,17275,17278,17275,17278,19184
351,2021-06-23 20:54:00,17278,17279,17278,17278,19190
352,2021-06-23 20:55:00,17278,17279,17277,17278,19204
353,2021-06-23 20:56:00,17278,17278,17277,17277,19218
354,2021-06-23 20:57:00,17277,17278,17275,17276,19236
355,2021-06-23 20:58:00,17277,17277,17277,17277,19240
356,2021-06-23 20:59:00,17277,17277,17276,17277,19244
357,2021-06-23 21:00:00,17277,17277,17277,17277,19252
358,2021-06-23 21:01:00,17277,17277,17276,17276,19264
359,2021-06-23 21:02:00,17276,17276,17275,17275,19274
360,2021-06-23 21:03:00,17276,17276,17275,17275,19276
361,2021-06-23 21:04:00,17275,17275,17275,17275,19284
362,2021-06-23 21:05:00,17276,17279,17276,17279,19320
363,2021-06-23 21:06:00,17279,17279,17278,17278,19330
364,2021-06-23 21:07:00,17278,17278,17278,17278,19336
365,2021-06-23 21:08:00,17279,17279,17278,17279,19346
366,2021-06-23 21:09:00,17280,17280,17277,17277,19368
367,2021-06-23 21:10:00,17277,17277,17275,17276,19380
368,2021-06-23 21:11:00,17277,17277,17277,17277,19396
369,2021-06-23 21:12:00,17276,17277,17276,17277,19400
370,2021-06-23 21:13:00,17278,17279,17278,17278,19414
371,2021-06-23 21:14:00,17277,17277,17277,17277,19412
372,2021-06-23 21:15:00,17277,17279,17277,17279,19436
373,2021-06-23 21:16:00,17279,17279,17279,17279,19454
374,2021-06-23 21:17:00,17280,17280,17275,17275,19476
375,2021-06-23 21:18:00,17275,17275,17274,17275,19502
376,2021-06-23 21:19:00,17275,17276,17274,17275,19510
377,2021-06-23 21:20:00,17274,17278,17274,17275,19586
378,2021-06-23 21:21:00,17274,17274,17273,17273,19612
379,2021-06-23 21:22:00,17273,17275,17273,17275,19646
380,2021-06-23 21:23:00,17275,17276,17275,17275,19684
381,2021-06-23 21:24:00,17276,17276,17272,17274,19700
382,2021-06-23 21:25:00,17273,17274,17272,17273,19766
383,2021-06-23 21:26:00,17273,17273,17271,17271,19812
384,2021-06-23 21:27:00,17271,17271,17269,17269,19868
385,2021-06-23 21:28:00,17270,17270,17268,17269,19906
386,2021-06-23 21:29:00,17269,17274,17269,17274,19936
387,2021-06-23 21:30:00,17274,17275,17270,17270,20036
388,2021-06-23 21:31:00,17270,17279,17266,17279,20244
389,2021-06-23 21:32:00,17279,17285,17277,17279,20628
390,2021-06-23 21:33:00,17279,17284,17278,17283,20762
391,2021-06-23 21:34:00,17285,17290,17285,17290,21046
392,2021-06-23 21:35:00,17290,17291,17287,17290,21228
393,2021-06-23 21:36:00,17289,17290,17285,17285,21348
394,2021-06-23 21:37:00,17285,17287,17285,17285,21442
395,2021-06-23 21:38:00,17286,17287,17284,17284,21480
396,2021-06-23 21:39:00,17284,17285,17283,17283,21632
397,2021-06-23 21:40:00,17284,17286,17283,17286,21728
398,2021-06-23 21:41:00,17287,17291,17285,17289,21948
399,2021-06-23 21:42:00,17288,17292,17288,17290,22088
400,2021-06-23 21:43:00,17289,17293,17289,17292,22212
401,2021-06-23 21:44:00,17293,17298,17292,17298,22602
402,2021-06-23 21:45:00,17298,17300,17298,17300,22920
403,2021-06-23 21:46:00,17300,17303,17299,17302,23200
404,2021-06-23 21:47:00,17302,17302,17295,17297,23372
405,2021-06-23 21:48:00,17295,17300,17295,17296,23578
406,2021-06-23 21:49:00,17296,17296,17294,17294,23642
407,2021-06-23 21:50:00,17293,17294,17289,17294,23832
408,2021-06-23 21:51:00,17293,17293,17290,17292,23904
409,2021-06-23 21:52:00,17292,17292,17288,17291,24020
410,2021-06-23 21:53:00,17290,17291,17287,17288,24134
411,2021-06-23 21:54:00,17288,17289,17283,17288,24366
412,2021-06-23 21:55:00,17286,17293,17286,17292,24440
413,2021-06-23 21:56:00,17292,17295,17292,17293,24536
414,2021-06-23 21:57:00,17293,17297,17293,17297,24710
415,2021-06-23 21:58:00,17296,17301,17295,17299,24878
416,2021-06-23 21:59:00,17299,17300,17296,17297,24940
417,2021-06-23 22:00:00,17296,17301,17296,17301,25040
418,2021-06-23 22:01:00,17301,17302,17295,17295,25150
419,2021-06-23 22:02:00,17294,17296,17292,17292,25236
420,2021-06-23 22:03:00,17292,17294,17290,17294,25312
421,2021-06-23 22:04:00,17295,17295,17293,17295,25336
422,2021-06-23 22:05:00,17294,17295,17293,17295,25362
423,2021-06-23 22:06:00,17295,17296,17294,17294,25392
424,2021-06-23 22:07:00,17295,17298,17295,17298,25436
425,2021-06-23 22:08:00,17297,17302,17297,17302,25580
426,2021-06-23 22:09:00,17301,17301,17296,17299,25644
427,2021-06-23 22:10:00,17299,17300,17294,17294,25754
428,2021-06-23 22:11:00,17293,17295,17291,17294,25838
429,2021-06-23 22:12:00,17295,17300,17295,17300,25948
430,2021-06-23 22:13:00,17300,17300,17298,17298,25954
431,2021-06-23 22:14:00,17299,17300,17298,17300,26044
432,2021-06-23 22:15:00,17301,17309,17301,17309,26394
433,2021-06-23 22:16:00,17308,17309,17304,17305,26506
434,2021-06-23 22:17:00,17305,17310,17304,17310,26660
435,2021-06-23 22:18:00,17311,17312,17308,17309,26976
436,2021-06-23 22:19:00,17308,17310,17306,17310,27094
437,2021-06-23 22:20:00,17310,17311,17309,17310,27156
438,2021-06-23 22:21:00,17311,17313,17310,17313,27310
439,2021-06-23 22:22:00,17313,17313,17308,17308,27432
440,2021-06-23 22:23:00,17309,17309,17304,17306,27568
441,2021-06-23 22:24:00,17305,17308,17305,17308,27614
442,2021-06-23 22:25:00,17309,17311,17308,17308,27688
443,2021-06-23 22:26:00,17308,17310,17306,17306,27704
444,2021-06-23 22:27:00,17307,17308,17305,17307,27726
445,2021-06-23 22:28:00,17307,17307,17303,17304,27816
446,2021-06-23 22:29:00,17303,17304,17302,17304,27880
447,2021-06-23 22:30:00,17304,17306,17302,17302,27948
448,2021-06-23 22:31:00,17302,17302,17298,17301,28160
449,2021-06-23 22:32:00,17300,17300,17298,17298,28216
450,2021-06-23 22:33:00,17298,17298,17294,17295,28366
451,2021-06-23 22:34:00,17295,17300,17294,17300,28460
452,2021-06-23 22:35:00,17299,17301,17297,17299,28554
453,2021-06-23 22:36:00,17298,17298,17295,17295,28598
454,2021-06-23 22:37:00,17295,17299,17295,17299,28656
455,2021-06-23 22:38:00,17299,17300,17298,17298,28688
456,2021-06-23 22:39:00,17298,17298,17295,17295,28708
457,2021-06-23 22:40:00,17295,17298,17295,17297,28736
458,2021-06-23 22:41:00,17296,17299,17296,17299,28754
459,2021-06-23 22:42:00,17298,17298,17296,17296,28788
460,2021-06-23 22:43:00,17296,17296,17295,17295,28802
461,2021-06-23 22:44:00,17295,17298,17295,17298,28848
462,2021-06-23 22:45:00,17299,17301,17299,17301,28900
463,2021-06-23 22:46:00,17301,17301,17296,17297,28964
464,2021-06-23 22:47:00,17295,17296,17294,17295,29004
465,2021-06-23 22:48:00,17295,17295,17293,17293,29096
