2019-12-06 15:00:00.075,11623,11624,11625,107,107
2019-12-06 15:00:00.094,11625,11626,11626,15,15
2019-12-06 15:00:00.101,11625,11626,11626,2,2
2019-12-06 15:00:00.136,11625,11626,11627,8,8
2019-12-06 15:00:00.145,11625,11626,11627,4,4
2019-12-06 15:00:00.175,11625,11626,11627,1,1
2019-12-06 15:00:00.177,11625,11626,11627,5,5
2019-12-06 15:00:00.182,11626,11627,11627,1,1
2019-12-06 15:00:00.308,11627,11628,11628,11,11
2019-12-06 15:00:00.326,11627,11628,11628,5,5
2019-12-06 15:00:00.357,11627,11628,11627,1,-1
2019-12-06 15:00:00.417,11627,11628,11628,2,2
2019-12-06 15:00:00.430,11627,11628,11628,7,7
2019-12-06 15:00:00.460,11627,11628,11629,1,1
2019-12-06 15:00:00.475,11627,11628,11629,1,1
2019-12-06 15:00:00.505,11627,11628,11629,1,1
2019-12-06 15:00:00.545,11627,11628,11629,1,1
2019-12-06 15:00:00.557,11628,11629,11629,3,3
2019-12-06 15:00:00.559,11628,11629,11628,1,-1
2019-12-06 15:00:00.567,11628,11629,11629,1,1
2019-12-06 15:00:00.584,11628,11629,11628,1,-1
2019-12-06 15:00:00.655,11628,11629,11628,1,-1
2019-12-06 15:00:00.713,11627,11629,11628,1,-1
2019-12-06 15:00:00.802,11627,11629,11628,2,-2
2019-12-06 15:00:00.805,11626,11628,11626,4,-4
2019-12-06 15:00:00.858,11626,11628,11628,3,3
2019-12-06 15:00:00.918,11626,11628,11628,2,2
2019-12-06 15:00:00.918,11626,11628,11629,1,1
2019-12-06 15:00:00.957,11626,11629,11629,3,3
2019-12-06 15:00:01.124,11626,11629,11628,4,-4
2019-12-06 15:00:01.151,11626,11629,11628,1,-1
2019-12-06 15:00:01.151,11626,11629,11629,1,1
2019-12-06 15:00:01.174,11626,11629,11629,5,5
2019-12-06 15:00:01.385,11627,11628,11629,1,1
2019-12-06 15:00:01.555,11627,11628,11628,2,2
2019-12-06 15:00:01.571,11627,11628,11629,2,2
2019-12-06 15:00:01.661,11627,11628,11627,1,-1
2019-12-06 15:00:01.680,11627,11628,11628,1,1
2019-12-06 15:00:01.809,11627,11629,11627,2,-2
2019-12-06 15:00:01.950,11628,11629,11628,1,1
2019-12-06 15:00:02.344,11628,11629,11628,1,-1
2019-12-06 15:00:02.516,11627,11628,11627,2,-2
2019-12-06 15:00:02.518,11627,11628,11628,1,1
2019-12-06 15:00:02.599,11627,11628,11628,1,1
2019-12-06 15:00:02.613,11627,11628,11627,1,-1
2019-12-06 15:00:02.654,11627,11628,11629,1,1
2019-12-06 15:00:02.818,11627,11628,11628,4,4
2019-12-06 15:00:02.939,11627,11629,11629,1,1
2019-12-06 15:00:02.959,11627,11629,11629,2,2
2019-12-06 15:00:02.961,11627,11629,11629,1,1
2019-12-06 15:00:03.556,11627,11629,11629,1,1
2019-12-06 15:00:03.570,11627,11629,11629,1,1
2019-12-06 15:00:03.574,11627,11629,11629,2,2
2019-12-06 15:00:03.645,11627,11629,11629,2,2
2019-12-06 15:00:03.667,11627,11629,11629,2,2
2019-12-06 15:00:03.984,11627,11629,11627,1,-1
2019-12-06 15:00:04.089,11628,11629,11628,2,2
2019-12-06 15:00:04.299,11627,11629,11627,1,-1
2019-12-06 15:00:04.314,11627,11628,11628,1,1
