2021-05-27 15:00:00.013,16499,16500,16500,124,124
2021-05-27 15:00:00.015,16500,16501,16500,1,-1
2021-05-27 15:00:00.090,16499,16501,16499,1,-1
2021-05-27 15:00:00.091,16499,16501,16499,4,-4
2021-05-27 15:00:00.091,16499,16501,16499,5,-5
2021-05-27 15:00:00.183,16499,16501,16499,1,-1
2021-05-27 15:00:00.215,16499,16501,16499,2,-2
2021-05-27 15:00:00.216,16499,16501,16499,1,-1
2021-05-27 15:00:00.216,16499,16501,16501,1,1
2021-05-27 15:00:00.225,16499,16501,16501,1,1
2021-05-27 15:00:00.229,16499,16501,16501,2,2
2021-05-27 15:00:00.236,16499,16501,16501,1,1
2021-05-27 15:00:00.298,16500,16501,16500,3,-3
2021-05-27 15:00:00.315,16500,16501,16501,1,1
2021-05-27 15:00:00.353,16500,16501,16500,1,-1
2021-05-27 15:00:00.423,16500,16502,16502,2,2
2021-05-27 15:00:00.432,16500,16502,16501,1,-1
2021-05-27 15:00:00.436,16500,16502,16501,1,-1
2021-05-27 15:00:00.440,16500,16502,16503,1,1
2021-05-27 15:00:00.481,16500,16502,16501,1,-1
2021-05-27 15:00:00.532,16501,16503,16501,1,-1
2021-05-27 15:00:00.544,16501,16503,16501,1,-1
2021-05-27 15:00:00.549,16501,16503,16501,16,-16
2021-05-27 15:00:00.564,16501,16503,16501,10,-10
2021-05-27 15:00:00.565,16501,16503,16501,1,-1
2021-05-27 15:00:00.567,16501,16503,16501,5,-5
2021-05-27 15:00:00.568,16501,16503,16501,1,-1
2021-05-27 15:00:00.615,16501,16503,16502,1,1
2021-05-27 15:00:00.630,16501,16503,16501,1,-1
2021-05-27 15:00:00.741,16500,16502,16500,1,-1
2021-05-27 15:00:00.741,16500,16502,16499,1,-1
2021-05-27 15:00:00.858,16498,16501,16498,4,-4
2021-05-27 15:00:00.891,16498,16501,16498,1,-1
2021-05-27 15:00:01.000,16497,16500,16500,2,2
2021-05-27 15:00:01.131,16500,16503,16503,2,2
2021-05-27 15:00:01.297,16501,16503,16503,1,1
2021-05-27 15:00:01.343,16501,16503,16503,1,1
2021-05-27 15:00:01.397,16501,16503,16503,2,2
2021-05-27 15:00:01.398,16501,16503,16501,3,-3
2021-05-27 15:00:01.434,16501,16503,16503,1,1
2021-05-27 15:00:01.434,16501,16503,16504,7,7
2021-05-27 15:00:01.442,16501,16503,16505,1,1
2021-05-27 15:00:01.498,16501,16503,16505,1,1
2021-05-27 15:00:01.508,16501,16503,16505,1,1
2021-05-27 15:00:01.522,16501,16503,16505,2,2
2021-05-27 15:00:01.523,16503,16505,16505,1,1
2021-05-27 15:00:01.606,16503,16505,16506,2,2
2021-05-27 15:00:01.606,16503,16505,16507,4,4
2021-05-27 15:00:01.606,16503,16505,16508,2,2
2021-05-27 15:00:01.817,16507,16509,16509,2,2
2021-05-27 15:00:01.861,16507,16509,16510,4,4
2021-05-27 15:00:01.881,16507,16509,16510,4,4
2021-05-27 15:00:01.881,16507,16509,16510,1,1
2021-05-27 15:00:01.883,16507,16509,16511,4,4
2021-05-27 15:00:01.883,16507,16509,16512,4,4
2021-05-27 15:00:01.898,16511,16513,16513,5,5
2021-05-27 15:00:01.898,16511,16513,16514,1,1
2021-05-27 15:00:01.951,16511,16513,16514,5,5
2021-05-27 15:00:01.951,16511,16513,16515,3,3
2021-05-27 15:00:02.034,16512,16515,16515,2,2
2021-05-27 15:00:02.048,16512,16515,16515,8,8
2021-05-27 15:00:02.048,16512,16515,16515,4,4
2021-05-27 15:00:02.049,16512,16515,16516,4,4
2021-05-27 15:00:02.071,16512,16515,16515,1,1
2021-05-27 15:00:02.148,16515,16517,16515,1,-1
2021-05-27 15:00:02.206,16515,16517,16514,1,-1
2021-05-27 15:00:02.206,16515,16517,16516,2,2
2021-05-27 15:00:02.233,16515,16517,16515,1,-1
2021-05-27 15:00:02.233,16515,16517,16517,3,3
2021-05-27 15:00:02.417,16514,16517,16517,4,4
2021-05-27 15:00:02.417,16514,16517,16518,6,6
2021-05-27 15:00:02.419,16514,16517,16515,1,-1
2021-05-27 15:00:02.419,16514,16517,16514,2,-2
2021-05-27 15:00:02.436,16514,16517,16513,2,-2
2021-05-27 15:00:02.436,16514,16517,16512,1,-1
2021-05-27 15:00:02.530,16513,16516,16516,3,3
2021-05-27 15:00:02.530,16513,16516,16517,1,1
2021-05-27 15:00:02.559,16513,16516,16517,2,2
2021-05-27 15:00:02.692,16514,16518,16514,1,-1
2021-05-27 15:00:02.695,16514,16518,16513,1,-1
2021-05-27 15:00:03.028,16512,16515,16515,2,2
2021-05-27 15:00:03.028,16512,16515,16516,2,2
2021-05-27 15:00:03.029,16512,16515,16517,2,2
2021-05-27 15:00:03.029,16512,16515,16518,2,2
2021-05-27 15:00:03.029,16512,16515,16519,2,2
2021-05-27 15:00:03.031,16512,16515,16517,1,1
2021-05-27 15:00:03.031,16512,16515,16518,1,1
2021-05-27 15:00:03.033,16512,16515,16516,2,2
2021-05-27 15:00:03.035,16512,16515,16515,1,1
