2020-12-09,15:00:00.086000,14393,14394,14395,60
2020-12-09,15:00:00.087000,14395,14396,14396,3
2020-12-09,15:00:00.219000,14395,14397,14397,1
2020-12-09,15:00:00.356000,14396,14397,14397,2
2020-12-09,15:00:00.356000,14396,14397,14397,1
2020-12-09,15:00:00.356000,14396,14397,14398,2
2020-12-09,15:00:00.372000,14396,14397,14398,3
2020-12-09,15:00:00.372000,14396,14397,14399,2
2020-12-09,15:00:00.438000,14396,14398,14396,1
2020-12-09,15:00:00.442000,14396,14398,14396,2
2020-12-09,15:00:00.444000,14396,14398,14395,1
2020-12-09,15:00:00.446000,14396,14398,14395,1
2020-12-09,15:00:00.446000,14396,14398,14394,1
2020-12-09,15:00:00.451000,14396,14398,14394,2
2020-12-09,15:00:00.452000,14396,14398,14394,1
2020-12-09,15:00:00.452000,14396,14398,14393,1
2020-12-09,15:00:00.474000,14396,14398,14398,3
2020-12-09,15:00:00.501000,14396,14398,14394,1
2020-12-09,15:00:00.502000,14396,14398,14394,2
2020-12-09,15:00:00.515000,14396,14398,14394,1
2020-12-09,15:00:00.515000,14396,14398,14393,1
2020-12-09,15:00:00.516000,14396,14398,14394,1
2020-12-09,15:00:00.527000,14396,14398,14394,1
2020-12-09,15:00:00.590000,14394,14398,14398,1
2020-12-09,15:00:00.590000,14394,14398,14399,2
2020-12-09,15:00:00.641000,14394,14398,14394,1
2020-12-09,15:00:00.663000,14394,14398,14394,1
2020-12-09,15:00:00.663000,14394,14398,14393,7
2020-12-09,15:00:00.724000,14393,14396,14395,1
2020-12-09,15:00:00.724000,14393,14396,14396,4
2020-12-09,15:00:00.736000,14393,14396,14394,1
2020-12-09,15:00:00.738000,14393,14396,14394,3
2020-12-09,15:00:00.738000,14393,14396,14393,4
2020-12-09,15:00:00.835000,14393,14397,14393,1
2020-12-09,15:00:00.835000,14393,14397,14392,1
2020-12-09,15:00:00.884000,14393,14397,14395,1
2020-12-09,15:00:00.884000,14393,14397,14396,3
2020-12-09,15:00:01.300000,14393,14396,14394,3
2020-12-09,15:00:01.300000,14393,14396,14393,1
2020-12-09,15:00:01.731000,14393,14396,14396,1
2020-12-09,15:00:01.844000,14393,14396,14396,5
2020-12-09,15:00:01.962000,14393,14395,14393,1
2020-12-09,15:00:02.526000,14393,14395,14395,5
2020-12-09,15:00:02.968000,14394,14396,14396,4
2020-12-09,15:00:03.634000,14394,14396,14396,4
2020-12-09,15:00:03.634000,14394,14396,14397,2
2020-12-09,15:00:03.690000,14395,14397,14397,1
2020-12-09,15:00:03.700000,14395,14397,14397,1
2020-12-09,15:00:04.058000,14395,14396,14396,1
2020-12-09,15:00:04.102000,14395,14396,14396,1
2020-12-09,15:00:04.104000,14395,14396,14396,3
2020-12-09,15:00:04.269000,14395,14397,14397,2
2020-12-09,15:00:04.443000,14396,14397,14397,1
2020-12-09,15:00:04.997000,14396,14397,14397,1
2020-12-09,15:00:05.978000,14396,14397,14397,2
2020-12-09,15:00:05.987000,14396,14397,14396,4
2020-12-09,15:00:05.987000,14396,14397,14395,3
2020-12-09,15:00:05.987000,14396,14397,14394,4
2020-12-09,15:00:05.987000,14396,14397,14393,1
2020-12-09,15:00:06.155000,14395,14397,14397,2
2020-12-09,15:00:06.506000,14396,14397,14397,1
2020-12-09,15:00:07.590000,14396,14398,14396,1
2020-12-09,15:00:08.887000,14396,14397,14396,2
2020-12-09,15:00:09.047000,14395,14396,14396,2
2020-12-09,15:00:09.435000,14395,14396,14396,1
2020-12-09,15:00:09.435000,14395,14396,14397,1
2020-12-09,15:00:09.445000,14395,14396,14397,1
2020-12-09,15:00:09.447000,14395,14396,14397,1
2020-12-09,15:00:10.115000,14395,14397,14397,1
2020-12-09,15:00:11.007000,14395,14396,14396,1
2020-12-09,15:00:12.627000,14396,14397,14397,1
2020-12-09,15:00:12.628000,14396,14397,14397,1
2020-12-09,15:00:12.628000,14396,14397,14397,3
2020-12-09,15:00:12.628000,14396,14397,14397,4
