2019-07-08,15:00:00.015000,10660,10661,10661,50
2019-07-08,15:00:00.135000,10661,10662,10661,8
2019-07-08,15:00:00.184000,10661,10662,10661,1
2019-07-08,15:00:00.227000,10661,10662,10661,1
2019-07-08,15:00:00.241000,10661,10662,10661,1
2019-07-08,15:00:00.246000,10661,10662,10661,1
2019-07-08,15:00:00.251000,10661,10662,10661,1
2019-07-08,15:00:00.258000,10661,10662,10661,1
2019-07-08,15:00:00.294000,10661,10662,10661,1
2019-07-08,15:00:00.305000,10661,10662,10661,1
2019-07-08,15:00:00.321000,10661,10662,10661,1
2019-07-08,15:00:00.514000,10661,10662,10661,1
2019-07-08,15:00:00.514000,10661,10662,10661,1
2019-07-08,15:00:00.589000,10661,10662,10661,1
2019-07-08,15:00:00.843000,10661,10662,10662,2
2019-07-08,15:00:01.908000,10661,10662,10662,4
2019-07-08,15:00:03.472000,10662,10663,10662,7
2019-07-08,15:00:05.017000,10662,10663,10662,5
2019-07-08,15:00:06.639000,10662,10663,10663,1
2019-07-08,15:00:06.802000,10662,10663,10662,1
2019-07-08,15:00:07.065000,10662,10663,10663,1
2019-07-08,15:00:07.802000,10662,10663,10663,1
2019-07-08,15:00:09.963000,10662,10663,10663,2
2019-07-08,15:00:10.983000,10662,10663,10662,1
2019-07-08,15:00:11.096000,10662,10663,10663,1
2019-07-08,15:00:11.139000,10662,10663,10663,4
2019-07-08,15:00:13.360000,10662,10663,10662,1
2019-07-08,15:00:14.017000,10662,10663,10663,4
2019-07-08,15:00:16.530000,10662,10663,10663,4
2019-07-08,15:00:18.340000,10662,10663,10663,4
2019-07-08,15:00:20.891000,10662,10663,10662,1
2019-07-08,15:00:21.544000,10662,10663,10662,1
2019-07-08,15:00:22.014000,10662,10663,10663,7
2019-07-08,15:00:22.091000,10662,10663,10663,3
2019-07-08,15:00:22.139000,10662,10663,10663,3
2019-07-08,15:00:22.823000,10663,10664,10663,1
2019-07-08,15:00:22.973000,10663,10664,10663,1
2019-07-08,15:00:23.523000,10663,10664,10663,1
2019-07-08,15:00:23.877000,10663,10664,10663,2
2019-07-08,15:00:24.006000,10663,10664,10664,2
2019-07-08,15:00:24.014000,10663,10664,10664,10
2019-07-08,15:00:24.434000,10663,10664,10664,1
2019-07-08,15:00:24.434000,10663,10664,10664,1
2019-07-08,15:00:25.289000,10664,10665,10664,1
2019-07-08,15:00:26.900000,10664,10665,10664,1
2019-07-08,15:00:31.146000,10664,10665,10664,2
2019-07-08,15:00:36.213000,10664,10665,10664,1
2019-07-08,15:00:36.708000,10664,10665,10665,1
2019-07-08,15:00:36.946000,10664,10665,10665,1
2019-07-08,15:00:37.053000,10664,10665,10665,1
2019-07-08,15:00:37.733000,10664,10665,10665,1
2019-07-08,15:00:40.362000,10664,10665,10665,2
2019-07-08,15:00:42.752000,10664,10665,10665,4
2019-07-08,15:00:43.082000,10664,10665,10665,1
2019-07-08,15:00:44.154000,10664,10665,10665,1
2019-07-08,15:00:44.960000,10664,10665,10665,1
2019-07-08,15:00:45.088000,10664,10665,10665,1
2019-07-08,15:00:45.373000,10664,10665,10665,1
2019-07-08,15:00:45.940000,10664,10665,10665,2
2019-07-08,15:00:46.803000,10664,10665,10665,1
2019-07-08,15:00:47.936000,10664,10665,10665,1
2019-07-08,15:00:48.064000,10664,10665,10665,1
2019-07-08,15:00:48.573000,10664,10665,10665,2
2019-07-08,15:00:49.486000,10665,10666,10665,2
2019-07-08,15:00:49.982000,10664,10665,10665,1
2019-07-08,15:00:51.768000,10664,10665,10665,1
2019-07-08,15:00:52.906000,10664,10665,10664,5
2019-07-08,15:00:55.865000,10664,10665,10664,5
2019-07-08,15:00:57.064000,10664,10665,10664,1
2019-07-08,15:01:00.194000,10664,10665,10665,1
2019-07-08,15:01:01.340000,10664,10665,10665,1
2019-07-08,15:01:02.483000,10664,10665,10664,7
2019-07-08,15:01:04.427000,10664,10665,10664,5
2019-07-08,15:01:06.059000,10664,10665,10664,8
2019-07-08,15:01:06.115000,10664,10665,10664,3
2019-07-08,15:01:07.874000,10663,10664,10664,1
2019-07-08,15:01:15.924000,10663,10664,10663,2
2019-07-08,15:01:28.910000,10663,10664,10663,3
2019-07-08,15:01:32.440000,10663,10664,10663,2
2019-07-08,15:01:46.276000,10663,10664,10664,2
2019-07-08,15:01:49.887000,10663,10664,10663,1
2019-07-08,15:01:50.121000,10663,10664,10664,1
2019-07-08,15:01:52.249000,10663,10664,10664,15
2019-07-08,15:01:58.493000,10663,10664,10664,1
2019-07-08,15:02:02.592000,10663,10664,10663,10
2019-07-08,15:02:02.783000,10663,10664,10663,3
2019-07-08,15:02:06.099000,10663,10664,10663,1
2019-07-08,15:02:09.066000,10663,10664,10664,1
2019-07-08,15:02:09.168000,10663,10664,10664,2
2019-07-08,15:02:09.168000,10663,10664,10664,1
2019-07-08,15:02:09.168000,10663,10664,10664,1
2019-07-08,15:02:09.169000,10663,10664,10664,2
2019-07-08,15:02:09.193000,10663,10664,10664,1
2019-07-08,15:02:11.560000,10663,10664,10663,1
2019-07-08,15:02:23.959000,10663,10664,10663,3
2019-07-08,15:02:26.446000,10663,10664,10663,1
2019-07-08,15:02:28.120000,10663,10664,10663,1
2019-07-08,15:02:33.261000,10663,10664,10663,1
2019-07-08,15:02:34.330000,10663,10664,10663,1
2019-07-08,15:02:47.447000,10663,10664,10664,1
2019-07-08,15:02:52.100000,10663,10664,10663,1
2019-07-08,15:03:03.201000,10663,10664,10663,2
2019-07-08,15:03:03.618000,10663,10664,10664,20
2019-07-08,15:03:03.618000,10663,10664,10665,52
2019-07-08,15:03:03.639000,10664,10665,10665,1
2019-07-08,15:03:03.764000,10664,10665,10665,2
2019-07-08,15:03:16.113000,10665,10666,10666,1
2019-07-08,15:03:16.849000,10665,10666,10666,1
2019-07-08,15:03:19.632000,10665,10666,10665,5
2019-07-08,15:03:20.587000,10665,10666,10666,1
2019-07-08,15:03:21.595000,10665,10666,10665,1
2019-07-08,15:03:23.103000,10665,10666,10665,5
2019-07-08,15:03:23.182000,10665,10666,10665,2
2019-07-08,15:03:25.249000,10664,10665,10665,5
2019-07-08,15:03:30.895000,10664,10665,10665,5
2019-07-08,15:03:45.047000,10665,10666,10665,1
2019-07-08,15:03:45.089000,10665,10666,10665,2
2019-07-08,15:03:45.481000,10665,10666,10665,3
2019-07-08,15:03:48.330000,10664,10665,10665,1
2019-07-08,15:03:54.023000,10664,10665,10665,2
2019-07-08,15:03:56.237000,10664,10666,10665,1
2019-07-08,15:03:56.533000,10665,10666,10665,1
2019-07-08,15:04:06.680000,10664,10665,10665,1
2019-07-08,15:04:12.299000,10664,10665,10665,3
2019-07-08,15:04:13.871000,10664,10665,10665,1
2019-07-08,15:04:24.732000,10664,10665,10665,2
2019-07-08,15:04:33.258000,10664,10665,10665,1
2019-07-08,15:04:44.163000,10664,10665,10665,1
2019-07-08,15:04:48.757000,10664,10665,10665,5
2019-07-08,15:04:56.515000,10665,10666,10665,5
2019-07-08,15:05:00.198000,10665,10666,10665,2
2019-07-08,15:05:00.298000,10665,10666,10665,2
2019-07-08,15:05:20.806000,10665,10666,10665,5
2019-07-08,15:05:21.678000,10665,10666,10665,1
2019-07-08,15:05:26.839000,10665,10666,10665,1
2019-07-08,15:05:37.705000,10665,10666,10665,1
2019-07-08,15:05:43.232000,10665,10666,10666,22
2019-07-08,15:05:53.318000,10666,10667,10667,5
2019-07-08,15:05:53.892000,10667,10668,10667,1
2019-07-08,15:05:54.197000,10667,10668,10667,1
2019-07-08,15:05:54.503000,10667,10668,10667,1
2019-07-08,15:05:58.351000,10667,10668,10667,5
2019-07-08,15:05:59.809000,10667,10668,10667,1
2019-07-08,15:06:03.012000,10667,10668,10667,1
2019-07-08,15:06:03.363000,10667,10668,10668,4
2019-07-08,15:06:08.628000,10667,10668,10668,10
2019-07-08,15:06:08.656000,10667,10668,10668,10
2019-07-08,15:06:08.764000,10667,10668,10668,2
2019-07-08,15:06:13.025000,10668,10669,10668,1
2019-07-08,15:06:18.628000,10667,10668,10668,5
2019-07-08,15:06:20.737000,10667,10668,10668,5
2019-07-08,15:06:20.834000,10667,10668,10668,6
2019-07-08,15:06:21.286000,10667,10668,10668,1
2019-07-08,15:06:21.917000,10667,10668,10668,3
2019-07-08,15:06:22.475000,10667,10668,10668,1
2019-07-08,15:06:22.841000,10667,10668,10668,1
2019-07-08,15:06:23.043000,10667,10668,10668,1
2019-07-08,15:06:27.747000,10667,10668,10668,2
2019-07-08,15:06:31.674000,10667,10668,10668,1
