2019-07-25,15:00:00.091000,10825,10826,10826,32
2019-07-25,15:00:00.109000,10825,10826,10826,1
2019-07-25,15:00:00.143000,10825,10826,10826,4
2019-07-25,15:00:00.164000,10825,10826,10826,1
2019-07-25,15:00:00.317000,10825,10826,10826,1
2019-07-25,15:00:00.347000,10825,10826,10826,1
2019-07-25,15:00:00.530000,10825,10826,10826,8
2019-07-25,15:00:00.725000,10825,10826,10826,1
2019-07-25,15:00:00.725000,10825,10826,10827,3
2019-07-25,15:00:00.988000,10825,10827,10825,1
2019-07-25,15:00:01.289000,10825,10826,10825,4
2019-07-25,15:00:01.649000,10825,10826,10825,2
2019-07-25,15:00:02.001000,10825,10826,10825,1
2019-07-25,15:00:07.371000,10825,10826,10825,1
2019-07-25,15:00:07.698000,10825,10826,10826,1
2019-07-25,15:00:07.957000,10825,10826,10825,1
2019-07-25,15:00:10.284000,10825,10826,10826,2
2019-07-25,15:00:10.284000,10825,10826,10827,10
2019-07-25,15:00:13.422000,10826,10827,10826,1
2019-07-25,15:00:14.840000,10826,10827,10826,1
2019-07-25,15:00:14.893000,10826,10827,10826,1
2019-07-25,15:00:15.107000,10826,10827,10826,1
2019-07-25,15:00:16.834000,10826,10827,10826,1
2019-07-25,15:00:18.070000,10826,10827,10826,13
2019-07-25,15:00:19.669000,10825,10826,10826,1
2019-07-25,15:00:20.885000,10825,10826,10826,1
2019-07-25,15:00:21.852000,10825,10826,10826,1
2019-07-25,15:00:23.319000,10825,10826,10825,1
2019-07-25,15:00:29.190000,10825,10826,10825,1
2019-07-25,15:00:29.371000,10825,10826,10825,6
2019-07-25,15:00:31.977000,10825,10826,10825,3
2019-07-25,15:00:34.308000,10825,10826,10826,10
2019-07-25,15:00:41.005000,10825,10826,10825,1
2019-07-25,15:00:44.273000,10825,10826,10826,1
2019-07-25,15:00:52.623000,10825,10826,10825,1
2019-07-25,15:00:54.103000,10825,10826,10825,1
2019-07-25,15:00:55.956000,10825,10826,10825,1
2019-07-25,15:01:02.189000,10825,10826,10826,2
2019-07-25,15:01:02.731000,10825,10826,10826,3
2019-07-25,15:01:03.707000,10825,10826,10825,1
2019-07-25,15:01:03.707000,10825,10826,10825,2
2019-07-25,15:01:05.853000,10825,10826,10826,4
2019-07-25,15:01:16.189000,10825,10826,10826,1
2019-07-25,15:01:26.042000,10825,10826,10826,2
2019-07-25,15:01:26.108000,10825,10826,10826,1
2019-07-25,15:01:26.896000,10825,10826,10826,3
2019-07-25,15:01:34.981000,10825,10826,10825,2
2019-07-25,15:01:35.418000,10825,10826,10825,3
2019-07-25,15:01:36.582000,10825,10826,10826,1
2019-07-25,15:01:43.820000,10825,10826,10825,1
2019-07-25,15:01:44.045000,10825,10826,10825,1
